response_id,clip_id,participant_id,fold_r,stimulus_index,time_taken_s,is_attention,language,age,gender,PAQ1_pleasant,PAQ2_vibrant,PAQ3_eventful,PAQ4_chaotic,PAQ5_annoying,PAQ6_monotonous,PAQ7_uneventful,PAQ8_calm,appropriate,ISOPleasant,ISOEventful,LAeq_dBA,loudness_N_sone,sharpness_S_acum,roughness_R_asper,fluctuation_strength_F_vacil,tonality_T_tu
ARAUS_ARAUS_00319_S34,ARAUS_015454,ARAUS_00319,4,34,56.109,0,1,37,1,3,2,2,3,3,4,4,2,3,-0.21967,-0.28033,66.34,20.6,1.61,0.0295,0.00959,0.12
ARAUS_ARAUS_00319_S35,ARAUS_014973,ARAUS_00319,4,35,63.192,0,1,37,1,4,3,2,1,2,3,4,4,4,0.426777,-0.426777,55.92,11.1,1.28,0.029,0.012,0.106
ARAUS_ARAUS_00319_S36,ARAUS_013439,ARAUS_00319,4,36,64.304,0,1,37,1,2,2,2,2,4,3,4,1,3,-0.353553,-0.207107,68.07,25.1,1.81,0.0291,0.0107,0.0776
ARAUS_ARAUS_00319_S37,ARAUS_016321,ARAUS_00319,4,37,47.992,0,1,37,1,4,5,4,2,2,1,2,3,5,0.573223,0.426777,69.39,20.3,1.17,0.0399,0.0513,0.54
ARAUS_ARAUS_00319_S38,ARAUS_015821,ARAUS_00319,4,38,68.856,0,1,37,1,1,2,3,3,4,3,2,1,2,-0.53033,0.176777,64.64,18.2,1.56,0.0352,0.0178,0.357
ARAUS_ARAUS_00319_S39,ARAUS_016612,ARAUS_00319,4,39,48.2,0,1,37,1,3,2,2,2,3,5,4,2,1,-0.21967,-0.426777,62.18,16.8,1.96,0.0297,0.0126,0.0239
ARAUS_ARAUS_00319_S40,ARAUS_015845,ARAUS_00319,4,40,72.6,0,1,37,1,2,3,2,4,4,2,2,2,2,-0.28033,0.21967,67.21,21.1,1.55,0.0325,0.0132,0.134
ARAUS_ARAUS_00319_S41,ARAUS_013698,ARAUS_00319,4,41,53.067,0,1,37,1,4,3,2,2,3,4,4,4,3,0.176777,-0.426777,52.56,8.32,1.17,0.0268,0.0218,0.0691
ARAUS_ARAUS_00319_S42,ARAUS_013903,ARAUS_00319,4,42,45.589,0,1,37,1,2,2,2,2,3,4,4,2,2,-0.25,-0.353553,62.86,16.5,1.27,0.0405,0.0227,0.105
ARAUS_ARAUS_00319_S43,ARAUS_014868,ARAUS_00319,4,43,44.935,0,1,37,1,4,3,2,1,1,2,3,4,4,0.603553,-0.25,53.04,8.91,1.15,0.0283,0.0383,0.2
ARAUS_ARAUS_00319_S44,ARAUS_015880,ARAUS_00319,4,44,47.264,0,1,37,1,4,4,4,2,2,2,2,3,5,0.426777,0.28033,62.82,17.3,1.83,0.0247,0.0127,0.0981
ARAUS_ARAUS_00319_S45,ARAUS_000004,ARAUS_00319,-1,45,45.48,0,1,37,1,4,4,4,2,2,2,2,2,4,0.353553,0.353553,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00320_S01,ARAUS_000005,ARAUS_00320,-1,1,70.266,0,1,27,0,4,4,5,2,1,1,1,4,4,0.676777,0.487437,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00320_S02,ARAUS_020428,ARAUS_00320,5,2,80.267,0,1,27,0,2,3,2,4,3,3,4,4,4,-0.103553,-0.207107,71.95,30.9,1.64,0.0349,0.0191,0.36
ARAUS_ARAUS_00320_S03,ARAUS_018967,ARAUS_00320,5,3,70.432,0,1,27,0,3,2,2,2,1,2,4,4,4,0.353553,-0.353553,68.1,24.7,1.43,0.033,0.0139,0.139
ARAUS_ARAUS_00320_S04,ARAUS_018361,ARAUS_00320,5,4,56.396,0,1,27,0,4,2,3,2,2,3,2,4,4,0.28033,-0.116117,57.93,9.2,1.88,0.0173,0.019,0.236
ARAUS_ARAUS_00320_S05,ARAUS_018522,ARAUS_00320,5,5,58.615,0,1,27,0,3,3,3,2,4,3,3,2,2,-0.103553,0.0,55.64,10.6,2.04,0.0163,0.0156,0.119
ARAUS_ARAUS_00320_S06,ARAUS_020034,ARAUS_00320,5,6,62.304,0,1,27,0,3,2,2,2,2,3,4,4,3,0.176777,-0.426777,66.31,20.7,1.3,0.0331,0.014,0.328
ARAUS_ARAUS_00320_S07,ARAUS_018201,ARAUS_00320,5,7,55.664,0,1,27,0,4,3,3,2,1,1,3,4,4,0.603553,0.0,64.23,16.6,1.29,0.0336,0.0573,0.285
ARAUS_ARAUS_00320_S08,ARAUS_020780,ARAUS_00320,5,8,59.871,0,1,27,0,4,4,4,2,1,1,2,4,4,0.676777,0.28033,66.67,20.4,1.35,0.0323,0.0211,0.348
ARAUS_ARAUS_00320_S09,ARAUS_020011,ARAUS_00320,5,9,52.921,0,1,27,0,4,2,3,2,2,3,4,4,4,0.28033,-0.323223,68.02,23.2,1.47,0.0322,0.0307,0.363
ARAUS_ARAUS_00320_S10,ARAUS_018935,ARAUS_00320,5,10,54.104,0,1,27,0,3,2,2,2,2,3,4,4,2,0.176777,-0.426777,64.56,19.4,1.2,0.0362,0.0119,0.158
ARAUS_ARAUS_00320_S11,ARAUS_019482,ARAUS_00320,5,11,62.96,0,1,27,0,3,3,4,4,4,2,3,2,1,-0.176777,0.323223,64.66,17.5,1.67,0.0275,0.34,0.271
ARAUS_ARAUS_00320_S12,ARAUS_020044,ARAUS_00320,5,12,50.631,0,1,27,0,3,2,2,2,3,3,3,4,3,0.073223,-0.323223,67.2,21.9,1.33,0.0331,0.0187,0.444
ARAUS_ARAUS_00320_S13,ARAUS_021319,ARAUS_00320,5,13,50.833,0,1,27,0,3,2,2,2,3,3,4,3,1,0.0,-0.353553,61.65,15.7,1.5,0.0279,0.0126,0.113
ARAUS_ARAUS_00320_S14,ARAUS_017914,ARAUS_00320,5,14,52.6,0,1,27,0,3,3,4,3,2,2,2,4,2,0.25,0.207107,50.54,6.61,1.11,0.0265,0.0201,0.169
ARAUS_ARAUS_00320_S15,ARAUS_021422,ARAUS_00320,5,15,45.992,0,1,27,0,2,2,2,3,4,3,4,3,1,-0.28033,-0.28033,64.58,16.7,1.42,0.0288,0.0381,0.431
ARAUS_ARAUS_00320_S16,ARAUS_022080,ARAUS_00320,5,16,60.159,0,1,27,0,2,2,2,2,4,4,4,3,2,-0.28033,-0.426777,59.81,12.6,1.24,0.0297,0.0181,0.286
ARAUS_ARAUS_00320_S17,ARAUS_019854,ARAUS_00320,5,17,45.583,0,1,27,0,2,2,2,2,4,2,2,2,1,-0.207107,0.0,68.73,21.9,1.2,0.0457,0.0307,0.108
ARAUS_ARAUS_00320_S18,ARAUS_018687,ARAUS_00320,5,18,75.147,0,1,27,0,3,2,2,3,2,3,4,3,4,0.03033,-0.28033,60.73,15.7,1.76,0.0243,0.00814,0.18
ARAUS_ARAUS_00320_S19,ARAUS_018709,ARAUS_00320,5,19,48.182,0,1,27,0,3,2,2,3,2,2,4,3,4,0.103553,-0.207107,60.03,15.1,1.89,0.0226,0.00857,0.186
ARAUS_ARAUS_00320_S20,ARAUS_018333,ARAUS_00320,5,20,49.976,0,1,27,0,4,3,3,2,2,2,2,3,4,0.353553,0.103553,68.71,23.8,1.21,0.0409,0.0192,0.124
ARAUS_ARAUS_00320_S21,ARAUS_019082,ARAUS_00320,5,21,47.896,0,1,27,0,3,2,2,2,2,3,4,4,4,0.176777,-0.426777,63.95,13.8,1.23,0.0443,0.022,0.167
ARAUS_ARAUS_00320_S22,ARAUS_020432,ARAUS_00320,5,22,47.985,0,1,27,0,3,2,3,3,2,2,4,4,4,0.176777,-0.176777,68.34,23.4,1.4,0.0365,0.0215,0.488
ARAUS_ARAUS_00320_S23,ARAUS_018565,ARAUS_00320,5,23,61.495,0,1,27,0,2,2,2,2,2,3,4,3,4,0.0,-0.353553,56.1,10.7,1.29,0.0258,0.00914,0.271
ARAUS_ARAUS_00320_S24,ARAUS_000005,ARAUS_00320,-1,24,41.257,1,1,27,0,3,3,3,3,3,3,3,3,3,0.0,0.0,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00320_S25,ARAUS_018148,ARAUS_00320,5,25,44.167,0,1,27,0,4,2,2,1,2,3,4,3,3,0.28033,-0.426777,55.02,9.97,0.939,0.0304,0.00857,0.0271
ARAUS_ARAUS_00320_S26,ARAUS_020854,ARAUS_00320,5,26,48.048,0,1,27,0,2,3,4,4,4,2,2,3,2,-0.207107,0.353553,70.2,28.2,1.51,0.092,0.0143,0.196
ARAUS_ARAUS_00320_S27,ARAUS_019360,ARAUS_00320,5,27,46.632,0,1,27,0,4,2,2,1,2,3,4,4,4,0.353553,-0.5,54.46,9.15,1.25,0.0221,0.0342,0.193
ARAUS_ARAUS_00320_S28,ARAUS_019123,ARAUS_00320,5,28,46.184,0,1,27,0,3,2,2,3,3,3,4,3,2,-0.073223,-0.28033,61.85,14.9,1.21,0.0343,0.0158,0.045
ARAUS_ARAUS_00320_S29,ARAUS_018845,ARAUS_00320,5,29,41.48,0,1,27,0,3,3,4,2,2,2,2,4,4,0.323223,0.133883,63.37,16.3,1.13,0.0341,0.0171,0.412
ARAUS_ARAUS_00320_S30,ARAUS_020868,ARAUS_00320,5,30,46.407,0,1,27,0,2,2,3,3,4,3,3,2,1,-0.353553,0.0,68.87,23.8,1.41,0.0338,0.136,0.362
ARAUS_ARAUS_00320_S31,ARAUS_020268,ARAUS_00320,5,31,48.921,0,1,27,0,3,2,3,2,1,2,4,4,4,0.353553,-0.25,62.55,17.7,1.55,0.03,0.0085,0.0665
ARAUS_ARAUS_00320_S32,ARAUS_019177,ARAUS_00320,5,32,45.055,0,1,27,0,4,2,2,2,1,2,4,4,5,0.457107,-0.353553,66.72,16.2,1.25,0.0501,0.0263,0.214
ARAUS_ARAUS_00320_S33,ARAUS_020445,ARAUS_00320,5,33,50.407,0,1,27,0,3,4,4,3,2,2,2,2,4,0.176777,0.426777,68.49,22.6,1.16,0.0409,0.0211,0.561
ARAUS_ARAUS_00320_S34,ARAUS_020217,ARAUS_00320,5,34,44.601,0,1,27,0,4,3,3,1,1,2,3,5,5,0.676777,-0.21967,61.95,14.8,0.99,0.0391,0.0093,0.0945
ARAUS_ARAUS_00320_S35,ARAUS_019390,ARAUS_00320,5,35,42.72,0,1,27,0,2,2,2,2,4,4,4,2,2,-0.353553,-0.353553,53.9,9.55,1.3,0.0227,0.0787,0.144
ARAUS_ARAUS_00320_S36,ARAUS_021918,ARAUS_00320,5,36,52.24,0,1,27,0,1,2,2,3,4,4,4,2,1,-0.53033,-0.28033,55.3,9.81,1.22,0.0255,0.013,0.175
ARAUS_ARAUS_00320_S37,ARAUS_019274,ARAUS_00320,5,37,37.559,0,1,27,0,3,2,2,2,2,3,4,4,4,0.176777,-0.426777,52.43,8.9,1.2,0.0215,0.0175,0.111
ARAUS_ARAUS_00320_S38,ARAUS_021515,ARAUS_00320,5,38,42.368,0,1,27,0,3,1,2,1,2,4,4,4,2,0.103553,-0.646447,58.31,11.1,1.1,0.0331,0.0122,0.0894
ARAUS_ARAUS_00320_S39,ARAUS_019749,ARAUS_00320,5,39,56.977,0,1,27,0,3,3,4,3,4,2,2,2,2,-0.103553,0.353553,68.2,24.6,1.41,0.0317,0.0291,0.46
ARAUS_ARAUS_00320_S40,ARAUS_018943,ARAUS_00320,5,40,54.655,0,1,27,0,3,2,2,2,4,4,4,3,3,-0.176777,-0.426777,68.68,24.1,1.29,0.0334,0.0318,0.494
ARAUS_ARAUS_00320_S41,ARAUS_021815,ARAUS_00320,5,41,46.856,0,1,27,0,4,3,3,1,1,2,3,4,5,0.603553,-0.146447,63.87,17.0,1.89,0.025,0.0189,0.483
ARAUS_ARAUS_00320_S42,ARAUS_020155,ARAUS_00320,5,42,39.496,0,1,27,0,3,2,2,2,3,4,4,3,3,-0.073223,-0.426777,67.24,23.8,1.58,0.0316,0.0111,0.255
ARAUS_ARAUS_00320_S43,ARAUS_021570,ARAUS_00320,5,43,37.792,0,1,27,0,4,2,2,1,1,3,4,5,5,0.53033,-0.573223,56.35,9.76,1.27,0.0279,0.0112,0.106
ARAUS_ARAUS_00320_S44,ARAUS_019513,ARAUS_00320,5,44,37.408,0,1,27,0,5,3,4,1,1,2,1,4,5,0.707107,0.164214,62.15,16.6,1.96,0.0216,0.0159,0.203
ARAUS_ARAUS_00320_S45,ARAUS_000005,ARAUS_00320,-1,45,39.487,0,1,27,0,5,5,5,1,1,1,1,2,5,0.78033,0.633883,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00321_S01,ARAUS_000001,ARAUS_00321,-1,1,53.408,0,1,19,0,4,4,5,3,3,2,1,1,4,0.103553,0.707107,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00321_S02,ARAUS_003213,ARAUS_00321,1,2,54.958,0,1,19,0,3,1,2,3,3,2,4,3,4,-0.073223,-0.28033,74.76,30.2,1.2,0.0532,0.263,0.126
ARAUS_ARAUS_00321_S03,ARAUS_002742,ARAUS_00321,1,3,64.879,0,1,19,0,4,4,2,1,2,2,3,4,4,0.573223,-0.176777,68.82,25.5,1.66,0.0308,0.0138,0.0922
ARAUS_ARAUS_00321_S04,ARAUS_001509,ARAUS_00321,1,4,62.207,0,1,19,0,3,2,2,2,3,3,3,4,3,0.073223,-0.323223,64.43,18.2,1.73,0.028,0.0145,0.108
ARAUS_ARAUS_00321_S05,ARAUS_001305,ARAUS_00321,1,5,59.624,0,1,19,0,2,2,2,2,4,3,1,1,2,-0.353553,0.103553,61.9,15.7,1.25,0.0306,0.00844,0.134
ARAUS_ARAUS_00321_S06,ARAUS_003541,ARAUS_00321,1,6,46.592,0,1,19,0,3,2,2,3,3,1,3,3,3,0.073223,-0.03033,55.47,9.5,1.15,0.0322,0.00946,0.165
ARAUS_ARAUS_00321_S07,ARAUS_004417,ARAUS_00321,1,7,45.48,0,1,19,0,1,4,5,5,4,1,2,1,1,-0.383883,0.823223,71.95,25.4,1.34,0.0623,0.0716,0.618
ARAUS_ARAUS_00321_S08,ARAUS_000992,ARAUS_00321,1,8,46.899,0,1,19,0,4,2,1,1,2,2,5,5,5,0.5,-0.707107,52.85,8.57,1.89,0.0143,0.0126,0.0343
ARAUS_ARAUS_00321_S09,ARAUS_002786,ARAUS_00321,1,9,47.156,0,1,19,0,2,3,3,4,4,2,1,1,1,-0.353553,0.5,71.93,27.4,1.43,0.0469,0.0227,0.0509
ARAUS_ARAUS_00321_S10,ARAUS_001246,ARAUS_00321,1,10,66.511,0,1,19,0,4,3,3,3,3,2,3,3,1,0.176777,0.073223,63.21,15.2,1.6,0.0344,0.0173,0.166
ARAUS_ARAUS_00321_S11,ARAUS_003583,ARAUS_00321,1,11,44.545,0,1,19,0,4,3,3,3,3,2,3,3,3,0.176777,0.073223,58.07,12.2,1.19,0.028,0.00899,0.0842
ARAUS_ARAUS_00321_S12,ARAUS_000324,ARAUS_00321,1,12,39.952,0,1,19,0,3,3,4,3,3,1,2,3,3,0.146447,0.353553,62.89,16.9,1.38,0.0302,0.0225,0.1
ARAUS_ARAUS_00321_S13,ARAUS_003882,ARAUS_00321,1,13,58.863,0,1,19,0,3,2,4,2,3,2,2,3,5,0.073223,0.133883,56.73,11.5,1.15,0.0271,0.012,0.996
ARAUS_ARAUS_00321_S14,ARAUS_001327,ARAUS_00321,1,14,54.064,0,1,19,0,2,2,2,2,4,4,3,3,3,-0.28033,-0.323223,61.94,15.1,1.12,0.0287,0.0176,0.53
ARAUS_ARAUS_00321_S15,ARAUS_001686,ARAUS_00321,1,15,45.864,0,1,19,0,2,5,5,4,4,1,1,1,1,-0.133883,0.926777,68.41,24.3,1.6,0.0324,0.0119,0.0654
ARAUS_ARAUS_00321_S16,ARAUS_001442,ARAUS_00321,1,16,47.4,0,1,19,0,4,3,4,1,3,2,2,4,5,0.396447,0.06066,63.2,15.5,1.39,0.0284,0.0278,0.244
ARAUS_ARAUS_00321_S17,ARAUS_000136,ARAUS_00321,1,17,37.264,0,1,19,0,5,2,1,1,1,3,4,5,5,0.633883,-0.676777,49.31,7.16,1.25,0.0213,0.00703,0.103
ARAUS_ARAUS_00321_S18,ARAUS_000188,ARAUS_00321,1,18,64.848,0,1,19,0,4,1,2,1,2,3,4,4,4,0.28033,-0.573223,53.26,9.69,1.44,0.0233,0.00741,0.0934
ARAUS_ARAUS_00321_S19,ARAUS_002233,ARAUS_00321,1,19,55.125,0,1,19,0,4,3,3,3,3,1,3,3,3,0.25,0.146447,55.89,9.58,1.63,0.0273,0.0205,0.206
ARAUS_ARAUS_00321_S20,ARAUS_000001,ARAUS_00321,-1,20,37.602,1,1,19,0,3,3,3,3,3,3,3,3,3,0.0,0.0,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00321_S21,ARAUS_000801,ARAUS_00321,1,21,46.392,0,1,19,0,3,3,3,3,3,3,4,2,4,-0.073223,-0.03033,63.32,17.2,1.19,0.032,0.0107,0.372
ARAUS_ARAUS_00321_S22,ARAUS_003279,ARAUS_00321,1,22,46.224,0,1,19,0,1,4,5,5,5,1,2,2,1,-0.414214,0.75,76.77,38.6,1.45,0.0488,0.0354,0.0567
ARAUS_ARAUS_00321_S23,ARAUS_001476,ARAUS_00321,1,23,42.271,0,1,19,0,3,4,4,3,3,2,2,3,3,0.146447,0.353553,62.49,15.2,1.38,0.028,0.0203,0.184
ARAUS_ARAUS_00321_S24,ARAUS_002642,ARAUS_00321,1,24,36.936,0,1,19,0,2,4,5,3,4,2,1,1,2,-0.207107,0.707107,70.91,28.4,1.87,0.0345,0.0288,0.299
ARAUS_ARAUS_00321_S25,ARAUS_000597,ARAUS_00321,1,25,60.272,0,1,19,0,2,3,4,3,4,2,2,2,2,-0.207107,0.353553,65.74,21.9,1.31,0.0327,0.0144,0.247
ARAUS_ARAUS_00321_S26,ARAUS_004347,ARAUS_00321,1,26,46.915,0,1,19,0,5,3,2,1,1,3,4,5,2,0.707107,-0.5,52.01,8.35,1.69,0.0201,0.00769,0.0239
ARAUS_ARAUS_00321_S27,ARAUS_001721,ARAUS_00321,1,27,44.75,0,1,19,0,3,3,4,1,3,2,2,3,3,0.21967,0.133883,62.62,16.1,1.8,0.0253,0.00924,0.0786
ARAUS_ARAUS_00321_S28,ARAUS_000498,ARAUS_00321,1,28,41.884,0,1,19,0,1,3,4,3,4,2,2,2,1,-0.31066,0.353553,67.03,22.4,1.31,0.0431,0.0306,0.366
ARAUS_ARAUS_00321_S29,ARAUS_001439,ARAUS_00321,1,29,39.787,0,1,19,0,4,3,4,3,2,2,3,4,3,0.353553,0.103553,57.23,13.0,1.38,0.025,0.00831,0.0956
ARAUS_ARAUS_00321_S30,ARAUS_003533,ARAUS_00321,1,30,54.797,0,1,19,0,4,3,4,3,3,1,3,3,3,0.25,0.25,53.13,8.09,1.18,0.0229,0.0103,0.173
ARAUS_ARAUS_00321_S31,ARAUS_004223,ARAUS_00321,1,31,66.659,0,1,19,0,3,1,1,1,3,4,5,3,2,-0.073223,-0.78033,49.66,6.6,1.14,0.0232,0.00684,0.204
ARAUS_ARAUS_00321_S32,ARAUS_000202,ARAUS_00321,1,32,44.784,0,1,19,0,2,3,4,2,4,2,2,2,1,-0.133883,0.28033,57.67,13.0,1.33,0.0266,0.00766,0.0401
ARAUS_ARAUS_00321_S33,ARAUS_000670,ARAUS_00321,1,33,44.031,0,1,19,0,3,4,4,3,3,2,4,3,5,0.146447,0.146447,63.97,17.5,1.14,0.0333,0.0247,0.337
ARAUS_ARAUS_00321_S34,ARAUS_003143,ARAUS_00321,1,34,40.752,0,1,19,0,3,4,4,3,3,1,2,2,5,0.146447,0.5,68.17,22.5,1.18,0.0425,0.0144,0.325
ARAUS_ARAUS_00321_S35,ARAUS_002428,ARAUS_00321,1,35,76.028,0,1,19,0,5,3,4,2,1,1,3,3,3,0.633883,0.176777,61.64,14.9,1.35,0.0323,0.034,0.26
ARAUS_ARAUS_00321_S36,ARAUS_001885,ARAUS_00321,1,36,50.937,0,1,19,0,4,5,5,3,3,1,2,2,1,0.323223,0.676777,70.14,22.8,1.34,0.0334,0.0578,0.993
ARAUS_ARAUS_00321_S37,ARAUS_003923,ARAUS_00321,1,37,55.227,0,1,19,0,3,2,2,1,2,1,4,4,5,0.396447,-0.353553,57.63,11.5,1.41,0.0244,0.0199,0.347
ARAUS_ARAUS_00321_S38,ARAUS_002711,ARAUS_00321,1,38,57.905,0,1,19,0,1,4,5,5,4,1,2,1,1,-0.383883,0.823223,70.38,27.9,1.81,0.0316,0.0161,0.197
ARAUS_ARAUS_00321_S39,ARAUS_003737,ARAUS_00321,1,39,48.703,0,1,19,0,3,4,5,3,3,1,1,3,5,0.21967,0.633883,67.6,21.6,1.35,0.0509,0.0136,0.376
ARAUS_ARAUS_00321_S40,ARAUS_001452,ARAUS_00321,1,40,39.241,0,1,19,0,2,4,4,3,4,2,2,2,1,-0.133883,0.426777,66.74,17.7,1.36,0.0284,0.0916,0.562
ARAUS_ARAUS_00321_S41,ARAUS_001499,ARAUS_00321,1,41,58.159,0,1,19,0,3,4,3,3,4,1,3,2,2,0.042893,0.292893,69.11,22.1,1.4,0.037,0.012,0.0907
ARAUS_ARAUS_00321_S42,ARAUS_001045,ARAUS_00321,1,42,43.271,0,1,19,0,5,2,1,1,1,3,5,5,4,0.633883,-0.78033,53.67,9.15,1.94,0.0144,0.0119,0.0266
ARAUS_ARAUS_00321_S43,ARAUS_003261,ARAUS_00321,1,43,41.993,0,1,19,0,2,3,5,4,4,1,2,1,3,-0.28033,0.676777,73.69,31.6,1.23,0.0439,0.0136,0.0825
ARAUS_ARAUS_00321_S44,ARAUS_003772,ARAUS_00321,1,44,40.255,0,1,19,0,2,3,4,4,4,1,2,2,1,-0.207107,0.5,68.21,23.9,1.62,0.0472,0.0136,0.292
ARAUS_ARAUS_00321_S45,ARAUS_000001,ARAUS_00321,-1,45,36.896,0,1,19,0,4,5,5,3,3,1,1,1,5,0.25,0.853553,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00322_S01,ARAUS_000002,ARAUS_00322,-1,1,59.571,0,1,23,1,3,4,5,5,4,2,2,1,3,-0.25,0.75,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00322_S02,ARAUS_006048,ARAUS_00322,2,2,59.215,0,1,23,1,4,4,3,2,2,3,3,4,5,0.426777,-0.073223,61.99,16.0,1.16,0.0308,0.0331,0.205
ARAUS_ARAUS_00322_S03,ARAUS_005037,ARAUS_00322,2,3,58.464,0,1,23,1,4,4,3,1,2,2,2,4,4,0.573223,0.03033,58.17,10.4,1.37,0.0288,0.0463,0.313
ARAUS_ARAUS_00322_S04,ARAUS_007061,ARAUS_00322,2,4,56.348,0,1,23,1,2,4,4,4,4,2,2,1,4,-0.28033,0.573223,67.13,22.4,1.72,0.0295,0.013,0.0846
ARAUS_ARAUS_00322_S05,ARAUS_008293,ARAUS_00322,2,5,71.747,0,1,23,1,3,3,2,2,2,4,4,3,4,0.103553,-0.353553,58.7,13.1,1.2,0.0296,0.0131,0.16
ARAUS_ARAUS_00322_S06,ARAUS_006630,ARAUS_00322,2,6,52.352,0,1,23,1,2,2,4,4,4,4,2,1,1,-0.573223,0.28033,60.73,14.6,1.36,0.0291,0.0201,0.152
ARAUS_ARAUS_00322_S07,ARAUS_007858,ARAUS_00322,2,7,45.695,0,1,23,1,2,3,4,4,4,3,2,1,1,-0.426777,0.426777,57.19,9.31,1.12,0.0299,0.0113,0.0737
ARAUS_ARAUS_00322_S08,ARAUS_006488,ARAUS_00322,2,8,54.503,0,1,23,1,4,4,2,1,1,3,1,5,2,0.676777,-0.116117,54.05,9.34,1.69,0.0224,0.00804,0.201
ARAUS_ARAUS_00322_S09,ARAUS_004525,ARAUS_00322,2,9,43.639,0,1,23,1,3,3,4,4,4,3,2,2,3,-0.25,0.353553,66.93,21.2,1.59,0.0315,0.0139,0.0887
ARAUS_ARAUS_00322_S10,ARAUS_005434,ARAUS_00322,2,10,52.681,0,1,23,1,4,4,3,2,2,2,2,4,2,0.5,0.103553,57.28,11.6,1.63,0.0236,0.0188,0.336
ARAUS_ARAUS_00322_S11,ARAUS_005726,ARAUS_00322,2,11,53.839,0,1,23,1,2,2,4,4,4,3,2,1,3,-0.5,0.353553,62.14,15.4,1.2,0.0313,0.0149,0.369
ARAUS_ARAUS_00322_S12,ARAUS_006703,ARAUS_00322,2,12,47.009,0,1,23,1,3,4,4,4,4,3,2,1,3,-0.25,0.5,68.77,22.4,1.5,0.0358,0.0318,0.32
ARAUS_ARAUS_00322_S13,ARAUS_005266,ARAUS_00322,2,13,65.279,0,1,23,1,2,2,3,2,5,3,4,2,3,-0.383883,-0.176777,54.64,10.2,1.62,0.0214,0.0103,0.176
ARAUS_ARAUS_00322_S14,ARAUS_006604,ARAUS_00322,2,14,50.032,0,1,23,1,3,4,4,4,4,4,2,1,3,-0.323223,0.426777,61.84,14.2,1.35,0.0297,0.0204,0.224
ARAUS_ARAUS_00322_S15,ARAUS_008815,ARAUS_00322,2,15,42.279,0,1,23,1,1,2,2,3,5,3,4,1,1,-0.633883,-0.133883,66.68,18.5,1.06,0.041,0.0107,0.467
ARAUS_ARAUS_00322_S16,ARAUS_006573,ARAUS_00322,2,16,50.656,0,1,23,1,2,2,4,4,4,4,4,1,2,-0.573223,0.073223,68.25,23.3,1.63,0.0331,0.0106,0.034
ARAUS_ARAUS_00322_S17,ARAUS_008597,ARAUS_00322,2,17,66.361,0,1,23,1,2,2,4,4,5,4,3,1,1,-0.676777,0.176777,66.59,20.2,1.23,0.0355,0.0111,0.879
ARAUS_ARAUS_00322_S18,ARAUS_008867,ARAUS_00322,2,18,61.919,0,1,23,1,4,3,2,2,1,4,4,4,4,0.383883,-0.426777,60.69,12.6,1.05,0.0362,0.00989,0.0597
ARAUS_ARAUS_00322_S19,ARAUS_008811,ARAUS_00322,2,19,59.144,0,1,23,1,2,4,4,4,2,2,4,3,1,0.073223,0.21967,63.04,17.1,1.23,0.0346,0.0109,0.38
ARAUS_ARAUS_00322_S20,ARAUS_006253,ARAUS_00322,2,20,48.16,0,1,23,1,2,3,4,3,4,4,4,2,1,-0.353553,0.0,62.09,16.5,1.35,0.0293,0.0439,0.0798
ARAUS_ARAUS_00322_S21,ARAUS_004927,ARAUS_00322,2,21,48.599,0,1,23,1,2,5,5,4,4,3,1,2,4,-0.207107,0.707107,75.73,30.2,1.2,0.0506,0.0344,0.652
ARAUS_ARAUS_00322_S22,ARAUS_007808,ARAUS_00322,2,22,52.0,0,1,23,1,3,3,2,2,2,2,4,3,3,0.25,-0.207107,59.75,10.9,1.68,0.0274,0.0318,0.32
ARAUS_ARAUS_00322_S23,ARAUS_006599,ARAUS_00322,2,23,54.416,0,1,23,1,2,4,4,4,5,2,2,1,1,-0.383883,0.573223,67.46,23.0,1.65,0.0312,0.0104,0.0241
ARAUS_ARAUS_00322_S24,ARAUS_006391,ARAUS_00322,2,24,46.464,0,1,23,1,5,4,4,2,1,2,2,5,3,0.78033,0.133883,52.4,8.18,1.45,0.0267,0.00997,0.308
ARAUS_ARAUS_00322_S25,ARAUS_007955,ARAUS_00322,2,25,47.967,0,1,23,1,3,4,5,4,4,2,2,2,1,-0.103553,0.603553,58.94,12.3,1.94,0.0241,0.0131,0.0737
ARAUS_ARAUS_00322_S26,ARAUS_000002,ARAUS_00322,-1,26,38.128,1,1,23,1,3,3,3,3,3,3,3,3,3,0.0,0.0,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00322_S27,ARAUS_004592,ARAUS_00322,2,27,55.217,0,1,23,1,2,2,3,4,4,4,3,2,1,-0.5,0.0,64.55,20.3,1.61,0.0305,0.00971,0.247
