clip_id,dataset_id,recording,audio_asset,licence_spdx,n_responses,n_sources,mean_annoyance,source_aircraft,source_bells,source_bird_tweet,source_bus,source_car,source_children,source_construction,source_dog_bark,source_footsteps,source_general_traffic,source_horn,source_laughter,source_motorcycle,source_music,source_non_identifiable,source_other,source_rail,source_rustling_leaves,source_screeching_brakes,source_shouting,source_siren,source_speech,source_ventilation,source_water
DeLTA_Mc111_2,DeLTA,Mc111_2.mp3,DeLTA_mp3_boost_8dB/Mc111_2.mp3,CC-BY-4.0,5,1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rf208_2,DeLTA,Rf208_2.mp3,DeLTA_mp3_boost_8dB/Rf208_2.mp3,CC-BY-4.0,5,1,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_PL301_2,DeLTA,PL301_2.mp3,DeLTA_mp3_boost_8dB/PL301_2.mp3,CC-BY-4.0,5,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_RP315_1,DeLTA,RP315_1.mp3,DeLTA_mp3_boost_8dB/RP315_1.mp3,CC-BY-4.0,5,2,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_CT310_2,DeLTA,CT310_2.mp3,DeLTA_mp3_boost_8dB/CT310_2.mp3,CC-BY-4.0,5,3,5.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SR203_1,DeLTA,SR203_1.mp3,DeLTA_mp3_boost_8dB/SR203_1.mp3,CC-BY-4.0,5,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DeLTA_ET123_1,DeLTA,ET123_1.mp3,DeLTA_mp3_boost_8dB/ET123_1.mp3,CC-BY-4.0,5,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DeLTA_RF320_2,DeLTA,RF320_2.mp3,DeLTA_mp3_boost_8dB/RF320_2.mp3,CC-BY-4.0,5,1,2.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_RF322_2,DeLTA,RF322_2.mp3,DeLTA_mp3_boost_8dB/RF322_2.mp3,CC-BY-4.0,4,4,1.25,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SC202_2,DeLTA,SC202_2.mp3,DeLTA_mp3_boost_8dB/SC202_2.mp3,CC-BY-4.0,4,5,2.5,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DeLTA_m112_2,DeLTA,m112_2.mp3,DeLTA_mp3_boost_8dB/m112_2.mp3,CC-BY-4.0,4,4,1.25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_CT522_2,DeLTA,CT522_2.mp3,DeLTA_mp3_boost_8dB/CT522_2.mp3,CC-BY-4.0,4,4,4.25,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DeLTA_CT529_1,DeLTA,CT529_1.mp3,DeLTA_mp3_boost_8dB/CT529_1.mp3,CC-BY-4.0,4,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_TM415_1,DeLTA,TM415_1.mp3,DeLTA_mp3_boost_8dB/TM415_1.mp3,CC-BY-4.0,4,5,1.25,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Pl220_1,DeLTA,Pl220_1.mp3,DeLTA_mp3_boost_8dB/Pl220_1.mp3,CC-BY-4.0,4,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
DeLTA_TM419_2,DeLTA,TM419_2.mp3,DeLTA_mp3_boost_8dB/TM419_2.mp3,CC-BY-4.0,4,4,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
DeLTA_RF305_2,DeLTA,RF305_2.mp3,DeLTA_mp3_boost_8dB/RF305_2.mp3,CC-BY-4.0,4,6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DeLTA_ET201_2,DeLTA,ET201_2.mp3,DeLTA_mp3_boost_8dB/ET201_2.mp3,CC-BY-4.0,4,5,1.75,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
DeLTA_Ts423_4,DeLTA,Ts423_4.mp3,DeLTA_mp3_boost_8dB/Ts423_4.mp3,CC-BY-4.0,4,3,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_ML211_2,DeLTA,ML211_2.mp3,DeLTA_mp3_boost_8dB/ML211_2.mp3,CC-BY-4.0,4,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rp212_1,DeLTA,Rp212_1.mp3,DeLTA_mp3_boost_8dB/Rp212_1.mp3,CC-BY-4.0,4,2,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeLTA_SC220_1,DeLTA,SC220_1.mp3,DeLTA_mp3_boost_8dB/SC220_1.mp3,CC-BY-4.0,4,3,2.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_CT403_1,DeLTA,CT403_1.mp3,DeLTA_mp3_boost_8dB/CT403_1.mp3,CC-BY-4.0,4,5,5.25,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
DeLTA_sc127_2,DeLTA,sc127_2.mp3,DeLTA_mp3_boost_8dB/sc127_2.mp3,CC-BY-4.0,4,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_sc144_2,DeLTA,sc144_2.mp3,DeLTA_mp3_boost_8dB/sc144_2.mp3,CC-BY-4.0,4,4,4.75,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_PL417_1,DeLTA,PL417_1.mp3,DeLTA_mp3_boost_8dB/PL417_1.mp3,CC-BY-4.0,4,3,2.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeLTA_ML111_3,DeLTA,ML111_3.mp3,DeLTA_mp3_boost_8dB/ML111_3.mp3,CC-BY-4.0,4,4,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_MC541_1,DeLTA,MC541_1.mp3,DeLTA_mp3_boost_8dB/MC541_1.mp3,CC-BY-4.0,4,6,5.5,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
DeLTA_Rp226_2,DeLTA,Rp226_2.mp3,DeLTA_mp3_boost_8dB/Rp226_2.mp3,CC-BY-4.0,4,5,2.25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_MG326_1,DeLTA,MG326_1.mp3,DeLTA_mp3_boost_8dB/MG326_1.mp3,CC-BY-4.0,4,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_RS401_2,DeLTA,RS401_2.mp3,DeLTA_mp3_boost_8dB/RS401_2.mp3,CC-BY-4.0,4,4,2.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
DeLTA_ts225_1,DeLTA,ts225_1.mp3,DeLTA_mp3_boost_8dB/ts225_1.mp3,CC-BY-4.0,4,4,2.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_CT322_2,DeLTA,CT322_2.mp3,DeLTA_mp3_boost_8dB/CT322_2.mp3,CC-BY-4.0,4,4,4.25,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_RF342_1,DeLTA,RF342_1.mp3,DeLTA_mp3_boost_8dB/RF342_1.mp3,CC-BY-4.0,4,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_CT121_2,DeLTA,CT121_2.mp3,DeLTA_mp3_boost_8dB/CT121_2.mp3,CC-BY-4.0,4,4,3.75,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DeLTA_MC522_2,DeLTA,MC522_2.mp3,DeLTA_mp3_boost_8dB/MC522_2.mp3,CC-BY-4.0,4,4,2.75,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_TM439_1,DeLTA,TM439_1.mp3,DeLTA_mp3_boost_8dB/TM439_1.mp3,CC-BY-4.0,4,2,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_ET106_2,DeLTA,ET106_2.mp3,DeLTA_mp3_boost_8dB/ET106_2.mp3,CC-BY-4.0,4,2,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_m27_1,DeLTA,m27_1.mp3,DeLTA_mp3_boost_8dB/m27_1.mp3,CC-BY-4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_CT407_1,DeLTA,CT407_1.mp3,DeLTA_mp3_boost_8dB/CT407_1.mp3,CC-BY-4.0,4,4,4.75,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
DeLTA_RF319_1,DeLTA,RF319_1.mp3,DeLTA_mp3_boost_8dB/RF319_1.mp3,CC-BY-4.0,4,2,1.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_tm115_2,DeLTA,tm115_2.mp3,DeLTA_mp3_boost_8dB/tm115_2.mp3,CC-BY-4.0,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
DeLTA_NP143_2,DeLTA,NP143_2.mp3,DeLTA_mp3_boost_8dB/NP143_2.mp3,CC-BY-4.0,4,5,2.25,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DeLTA_cp1_2,DeLTA,cp1_2.mp3,DeLTA_mp3_boost_8dB/cp1_2.mp3,CC-BY-4.0,4,3,2.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_NP139_1,DeLTA,NP139_1.mp3,DeLTA_mp3_boost_8dB/NP139_1.mp3,CC-BY-4.0,4,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DeLTA_Mc404_2,DeLTA,Mc404_2.mp3,DeLTA_mp3_boost_8dB/Mc404_2.mp3,CC-BY-4.0,4,3,2.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_RS417_1,DeLTA,RS417_1.mp3,DeLTA_mp3_boost_8dB/RS417_1.mp3,CC-BY-4.0,4,3,2.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_sc115_2,DeLTA,sc115_2.mp3,DeLTA_mp3_boost_8dB/sc115_2.mp3,CC-BY-4.0,4,3,4.25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DeLTA_sr114_1,DeLTA,sr114_1.mp3,DeLTA_mp3_boost_8dB/sr114_1.mp3,CC-BY-4.0,4,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_TM401_1,DeLTA,TM401_1.mp3,DeLTA_mp3_boost_8dB/TM401_1.mp3,CC-BY-4.0,4,4,3.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
DeLTA_SR223_1,DeLTA,SR223_1.mp3,DeLTA_mp3_boost_8dB/SR223_1.mp3,CC-BY-4.0,4,4,4.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
DeLTA_PL425_2,DeLTA,PL425_2.mp3,DeLTA_mp3_boost_8dB/PL425_2.mp3,CC-BY-4.0,4,4,3.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_SC207_1,DeLTA,SC207_1.mp3,DeLTA_mp3_boost_8dB/SC207_1.mp3,CC-BY-4.0,4,3,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_CT314_1,DeLTA,CT314_1.mp3,DeLTA_mp3_boost_8dB/CT314_1.mp3,CC-BY-4.0,4,7,5.75,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
DeLTA_TM414_1,DeLTA,TM414_1.mp3,DeLTA_mp3_boost_8dB/TM414_1.mp3,CC-BY-4.0,4,5,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_RS409_1,DeLTA,RS409_1.mp3,DeLTA_mp3_boost_8dB/RS409_1.mp3,CC-BY-4.0,4,4,3.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Pl215_2,DeLTA,Pl215_2.mp3,DeLTA_mp3_boost_8dB/Pl215_2.mp3,CC-BY-4.0,4,5,5.5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_Rp104_1,DeLTA,Rp104_1.mp3,DeLTA_mp3_boost_8dB/Rp104_1.mp3,CC-BY-4.0,4,2,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_Rf131_2,DeLTA,Rf131_2.mp3,DeLTA_mp3_boost_8dB/Rf131_2.mp3,CC-BY-4.0,4,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DeLTA_TS537_2,DeLTA,TS537_2.mp3,DeLTA_mp3_boost_8dB/TS537_2.mp3,CC-BY-4.0,4,2,2.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_cp1_1,DeLTA,cp1_1.mp3,DeLTA_mp3_boost_8dB/cp1_1.mp3,CC-BY-4.0,4,5,4.5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_SM308_2,DeLTA,SM308_2.mp3,DeLTA_mp3_boost_8dB/SM308_2.mp3,CC-BY-4.0,4,3,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
DeLTA_CT536_1,DeLTA,CT536_1.mp3,DeLTA_mp3_boost_8dB/CT536_1.mp3,CC-BY-4.0,4,5,4.75,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DeLTA_MG305_1,DeLTA,MG305_1.mp3,DeLTA_mp3_boost_8dB/MG305_1.mp3,CC-BY-4.0,4,3,2.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_PL433_2,DeLTA,PL433_2.mp3,DeLTA_mp3_boost_8dB/PL433_2.mp3,CC-BY-4.0,4,4,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_sc131_1,DeLTA,sc131_1.mp3,DeLTA_mp3_boost_8dB/sc131_1.mp3,CC-BY-4.0,4,3,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
DeLTA_tm216_1,DeLTA,tm216_1.mp3,DeLTA_mp3_boost_8dB/tm216_1.mp3,CC-BY-4.0,4,4,4.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_SR228_1,DeLTA,SR228_1.mp3,DeLTA_mp3_boost_8dB/SR228_1.mp3,CC-BY-4.0,4,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_TM410_2,DeLTA,TM410_2.mp3,DeLTA_mp3_boost_8dB/TM410_2.mp3,CC-BY-4.0,4,2,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_PL341_1,DeLTA,PL341_1.mp3,DeLTA_mp3_boost_8dB/PL341_1.mp3,CC-BY-4.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_Rs123_1,DeLTA,Rs123_1.mp3,DeLTA_mp3_boost_8dB/Rs123_1.mp3,CC-BY-4.0,4,3,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SM417_2,DeLTA,SM417_2.mp3,DeLTA_mp3_boost_8dB/SM417_2.mp3,CC-BY-4.0,4,2,3.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_TS513_1,DeLTA,TS513_1.mp3,DeLTA_mp3_boost_8dB/TS513_1.mp3,CC-BY-4.0,4,3,3.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_Pl203_1,DeLTA,Pl203_1.mp3,DeLTA_mp3_boost_8dB/Pl203_1.mp3,CC-BY-4.0,4,4,6.5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rp138_1,DeLTA,Rp138_1.mp3,DeLTA_mp3_boost_8dB/Rp138_1.mp3,CC-BY-4.0,4,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_Mc106_1,DeLTA,Mc106_1.mp3,DeLTA_mp3_boost_8dB/Mc106_1.mp3,CC-BY-4.0,4,5,4,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_NP106_1,DeLTA,NP106_1.mp3,DeLTA_mp3_boost_8dB/NP106_1.mp3,CC-BY-4.0,4,3,4.25,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rs110_2,DeLTA,Rs110_2.mp3,DeLTA_mp3_boost_8dB/Rs110_2.mp3,CC-BY-4.0,4,2,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_tm212_2,DeLTA,tm212_2.mp3,DeLTA_mp3_boost_8dB/tm212_2.mp3,CC-BY-4.0,5,5,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_Rs113_2,DeLTA,Rs113_2.mp3,DeLTA_mp3_boost_8dB/Rs113_2.mp3,CC-BY-4.0,5,2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_Rf122_1,DeLTA,Rf122_1.mp3,DeLTA_mp3_boost_8dB/Rf122_1.mp3,CC-BY-4.0,5,4,2.2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DeLTA_tm217_1,DeLTA,tm217_1.mp3,DeLTA_mp3_boost_8dB/tm217_1.mp3,CC-BY-4.0,5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_Rf137_1,DeLTA,Rf137_1.mp3,DeLTA_mp3_boost_8dB/Rf137_1.mp3,CC-BY-4.0,5,3,1.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_tm107_2,DeLTA,tm107_2.mp3,DeLTA_mp3_boost_8dB/tm107_2.mp3,CC-BY-4.0,5,4,1.6,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_TM426_2,DeLTA,TM426_2.mp3,DeLTA_mp3_boost_8dB/TM426_2.mp3,CC-BY-4.0,5,2,1.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DeLTA_Mc311_2,DeLTA,Mc311_2.mp3,DeLTA_mp3_boost_8dB/Mc311_2.mp3,CC-BY-4.0,5,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_CT320_2,DeLTA,CT320_2.mp3,DeLTA_mp3_boost_8dB/CT320_2.mp3,CC-BY-4.0,5,5,3.8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
DeLTA_Rs105_1,DeLTA,Rs105_1.mp3,DeLTA_mp3_boost_8dB/Rs105_1.mp3,CC-BY-4.0,5,3,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_PL411_2,DeLTA,PL411_2.mp3,DeLTA_mp3_boost_8dB/PL411_2.mp3,CC-BY-4.0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_tm321_1,DeLTA,tm321_1.mp3,DeLTA_mp3_boost_8dB/tm321_1.mp3,CC-BY-4.0,4,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_RP332_1,DeLTA,RP332_1.mp3,DeLTA_mp3_boost_8dB/RP332_1.mp3,CC-BY-4.0,4,2,1.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeLTA_sc117_2,DeLTA,sc117_2.mp3,DeLTA_mp3_boost_8dB/sc117_2.mp3,CC-BY-4.0,4,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_MG311_1,DeLTA,MG311_1.mp3,DeLTA_mp3_boost_8dB/MG311_1.mp3,CC-BY-4.0,4,5,2.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_TM413_1,DeLTA,TM413_1.mp3,DeLTA_mp3_boost_8dB/TM413_1.mp3,CC-BY-4.0,4,3,1.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_m14_2,DeLTA,m14_2.mp3,DeLTA_mp3_boost_8dB/m14_2.mp3,CC-BY-4.0,4,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_Ts423_2,DeLTA,Ts423_2.mp3,DeLTA_mp3_boost_8dB/Ts423_2.mp3,CC-BY-4.0,4,3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
DeLTA_CT202_1,DeLTA,CT202_1.mp3,DeLTA_mp3_boost_8dB/CT202_1.mp3,CC-BY-4.0,4,3,4.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Mc305_2,DeLTA,Mc305_2.mp3,DeLTA_mp3_boost_8dB/Mc305_2.mp3,CC-BY-4.0,4,1,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_RF309_2,DeLTA,RF309_2.mp3,DeLTA_mp3_boost_8dB/RF309_2.mp3,CC-BY-4.0,4,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_SR230_2,DeLTA,SR230_2.mp3,DeLTA_mp3_boost_8dB/SR230_2.mp3,CC-BY-4.0,4,3,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Mc109_2,DeLTA,Mc109_2.mp3,DeLTA_mp3_boost_8dB/Mc109_2.mp3,CC-BY-4.0,4,3,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_RS422_1,DeLTA,RS422_1.mp3,DeLTA_mp3_boost_8dB/RS422_1.mp3,CC-BY-4.0,4,3,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_MC538_1,DeLTA,MC538_1.mp3,DeLTA_mp3_boost_8dB/MC538_1.mp3,CC-BY-4.0,4,4,4.75,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_TS524_2,DeLTA,TS524_2.mp3,DeLTA_mp3_boost_8dB/TS524_2.mp3,CC-BY-4.0,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DeLTA_NP112_1,DeLTA,NP112_1.mp3,DeLTA_mp3_boost_8dB/NP112_1.mp3,CC-BY-4.0,4,3,4.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_ts224_1,DeLTA,ts224_1.mp3,DeLTA_mp3_boost_8dB/ts224_1.mp3,CC-BY-4.0,4,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SR225_2,DeLTA,SR225_2.mp3,DeLTA_mp3_boost_8dB/SR225_2.mp3,CC-BY-4.0,4,2,6.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rf132_1,DeLTA,Rf132_1.mp3,DeLTA_mp3_boost_8dB/Rf132_1.mp3,CC-BY-4.0,4,3,4.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rp135_3,DeLTA,Rp135_3.mp3,DeLTA_mp3_boost_8dB/Rp135_3.mp3,CC-BY-4.0,4,3,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DeLTA_NP106_2,DeLTA,NP106_2.mp3,DeLTA_mp3_boost_8dB/NP106_2.mp3,CC-BY-4.0,4,4,2.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DeLTA_ET421_2,DeLTA,ET421_2.mp3,DeLTA_mp3_boost_8dB/ET421_2.mp3,CC-BY-4.0,4,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_MG119_1,DeLTA,MG119_1.mp3,DeLTA_mp3_boost_8dB/MG119_1.mp3,CC-BY-4.0,4,5,2.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_sc134_2,DeLTA,sc134_2.mp3,DeLTA_mp3_boost_8dB/sc134_2.mp3,CC-BY-4.0,4,3,2.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_RP331_1,DeLTA,RP331_1.mp3,DeLTA_mp3_boost_8dB/RP331_1.mp3,CC-BY-4.0,4,2,2.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
