response_id,clip_id,participant_id,recording,start_time_excel,end_time_excel,gender,age,experiment_id,version,tree_node_key,annoyance,source_aircraft,source_bells,source_bird_tweet,source_bus,source_car,source_children,source_construction,source_dog_bark,source_footsteps,source_general_traffic,source_horn,source_laughter,source_motorcycle,source_music,source_non_identifiable,source_other,source_rail,source_rustling_leaves,source_screeching_brakes,source_shouting,source_siren,source_speech,source_ventilation,source_water
DeLTA_007653,DeLTA_PL107_4,d7023,PL107_4.mp3,44383.4,44383.4,Male,22,43876,39,task-oa99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
DeLTA_007654,DeLTA_Rp124_1,d7023,Rp124_1.mp3,44383.4,44383.4,Male,22,43876,39,task-oa99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_007655,DeLTA_CT203_1,d7023,CT203_1.mp3,44383.4,44383.4,Male,22,43876,39,task-oa99,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007656,DeLTA_Rp224_1,d7023,Rp224_1.mp3,44383.4,44383.4,Male,22,43876,39,task-oa99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
DeLTA_007657,DeLTA_ET435_2,d7023,ET435_2.mp3,44383.4,44383.4,Male,22,43876,39,task-oa99,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_007658,DeLTA_Rf219_2,d7023,Rf219_2.mp3,44383.4,44383.4,Male,22,43876,39,task-oa99,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_007659,DeLTA_CT542_1,d7023,CT542_1.mp3,44383.4,44383.4,Male,22,43876,39,task-oa99,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007660,DeLTA_TS535_2,d7023,TS535_2.mp3,44383.4,44383.4,Male,22,43876,39,task-oa99,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_007661,DeLTA_SC210_2,91909,SC210_2.mp3,44382.8,44382.8,Female,19,43876,39,task-ok5s,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_007662,DeLTA_SM510_2,91909,SM510_2.mp3,44382.8,44382.8,Female,19,43876,39,task-ok5s,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
DeLTA_007663,DeLTA_SM416_2,91909,SM416_2.mp3,44382.8,44382.8,Female,19,43876,39,task-ok5s,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_007664,DeLTA_TM438_1,91909,TM438_1.mp3,44382.8,44382.8,Female,19,43876,39,task-ok5s,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
DeLTA_007665,DeLTA_MC539_1,91909,MC539_1.mp3,44382.8,44382.8,Female,19,43876,39,task-ok5s,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007666,DeLTA_RF314_1,91909,RF314_1.mp3,44382.8,44382.8,Female,19,43876,39,task-ok5s,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_007667,DeLTA_MG212_2,91909,MG212_2.mp3,44382.8,44382.8,Female,19,43876,39,task-ok5s,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_007668,DeLTA_ts304_2,91909,ts304_2.mp3,44382.8,44382.8,Female,19,43876,39,task-ok5s,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007669,DeLTA_PL202_2,91909,PL202_2.mp3,44382.8,44382.8,Female,19,43876,39,task-ok5s,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DeLTA_007670,DeLTA_PL327_2,91909,PL327_2.mp3,44382.8,44382.8,Female,19,43876,39,task-ok5s,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
DeLTA_007671,DeLTA_RF314_1,2be81,RF314_1.mp3,44382.9,44382.9,Male,58,43876,39,task-ok5s,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_007672,DeLTA_SM510_2,2be81,SM510_2.mp3,44382.9,44382.9,Male,58,43876,39,task-ok5s,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007673,DeLTA_ts304_2,2be81,ts304_2.mp3,44382.9,44382.9,Male,58,43876,39,task-ok5s,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007674,DeLTA_SM416_2,2be81,SM416_2.mp3,44382.9,44382.9,Male,58,43876,39,task-ok5s,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DeLTA_007675,DeLTA_TM438_1,2be81,TM438_1.mp3,44382.9,44382.9,Male,58,43876,39,task-ok5s,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
DeLTA_007676,DeLTA_MG212_2,2be81,MG212_2.mp3,44382.9,44382.9,Male,58,43876,39,task-ok5s,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_007677,DeLTA_MC539_1,2be81,MC539_1.mp3,44382.9,44382.9,Male,58,43876,39,task-ok5s,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007678,DeLTA_PL327_2,2be81,PL327_2.mp3,44382.9,44382.9,Male,58,43876,39,task-ok5s,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeLTA_007679,DeLTA_PL202_2,2be81,PL202_2.mp3,44382.9,44382.9,Male,58,43876,39,task-ok5s,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_007680,DeLTA_SC210_2,2be81,SC210_2.mp3,44382.9,44382.9,Male,58,43876,39,task-ok5s,2,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DeLTA_007681,DeLTA_RF314_1,01efe,RF314_1.mp3,44382.9,44382.9,Male,27,43876,39,task-ok5s,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
DeLTA_007682,DeLTA_SC210_2,01efe,SC210_2.mp3,44382.9,44382.9,Male,27,43876,39,task-ok5s,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_007683,DeLTA_MG212_2,01efe,MG212_2.mp3,44382.9,44382.9,Male,27,43876,39,task-ok5s,7,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DeLTA_007684,DeLTA_SM510_2,01efe,SM510_2.mp3,44382.9,44382.9,Male,27,43876,39,task-ok5s,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
DeLTA_007685,DeLTA_PL202_2,01efe,PL202_2.mp3,44382.9,44382.9,Male,27,43876,39,task-ok5s,5,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
DeLTA_007686,DeLTA_ts304_2,01efe,ts304_2.mp3,44382.9,44382.9,Male,27,43876,39,task-ok5s,4,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
DeLTA_007687,DeLTA_MC539_1,01efe,MC539_1.mp3,44382.9,44382.9,Male,27,43876,39,task-ok5s,6,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_007688,DeLTA_SM416_2,01efe,SM416_2.mp3,44382.9,44382.9,Male,27,43876,39,task-ok5s,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007689,DeLTA_TM438_1,01efe,TM438_1.mp3,44382.9,44382.9,Male,27,43876,39,task-ok5s,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeLTA_007690,DeLTA_PL327_2,01efe,PL327_2.mp3,44382.9,44382.9,Male,27,43876,39,task-ok5s,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DeLTA_007691,DeLTA_SM510_2,d1957,SM510_2.mp3,44382.8,44382.8,Male,30,43876,39,task-ok5s,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_007692,DeLTA_ts304_2,d1957,ts304_2.mp3,44382.8,44382.8,Male,30,43876,39,task-ok5s,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007693,DeLTA_SM416_2,d1957,SM416_2.mp3,44382.8,44382.8,Male,30,43876,39,task-ok5s,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_007694,DeLTA_TM438_1,d1957,TM438_1.mp3,44382.8,44382.8,Male,30,43876,39,task-ok5s,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_007695,DeLTA_MG212_2,d1957,MG212_2.mp3,44382.8,44382.8,Male,30,43876,39,task-ok5s,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_007696,DeLTA_MC539_1,d1957,MC539_1.mp3,44382.8,44382.8,Male,30,43876,39,task-ok5s,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_007697,DeLTA_SC210_2,d1957,SC210_2.mp3,44382.8,44382.8,Male,30,43876,39,task-ok5s,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_007698,DeLTA_PL327_2,d1957,PL327_2.mp3,44382.8,44382.8,Male,30,43876,39,task-ok5s,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_007699,DeLTA_PL202_2,d1957,PL202_2.mp3,44382.8,44382.8,Male,30,43876,39,task-ok5s,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_007700,DeLTA_RF314_1,d1957,RF314_1.mp3,44382.8,44382.8,Male,30,43876,39,task-ok5s,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_007701,DeLTA_TM437_1,37403,TM437_1.mp3,44383.4,44383.4,Male,55,43876,39,task-ol8r,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
DeLTA_007702,DeLTA_ET221_2,37403,ET221_2.mp3,44383.4,44383.4,Male,55,43876,39,task-ol8r,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
DeLTA_007703,DeLTA_Mc207_1,37403,Mc207_1.mp3,44383.4,44383.4,Male,55,43876,39,task-ol8r,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DeLTA_007704,DeLTA_Mc127_3,37403,Mc127_3.mp3,44383.4,44383.4,Male,55,43876,39,task-ol8r,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_007705,DeLTA_PL430_2,37403,PL430_2.mp3,44383.4,44383.4,Male,55,43876,39,task-ol8r,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DeLTA_007706,DeLTA_SR233_2,37403,SR233_2.mp3,44383.4,44383.4,Male,55,43876,39,task-ol8r,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_007707,DeLTA_PL409_2,37403,PL409_2.mp3,44383.4,44383.4,Male,55,43876,39,task-ol8r,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DeLTA_007708,DeLTA_SM408_1,37403,SM408_1.mp3,44383.4,44383.4,Male,55,43876,39,task-ol8r,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
DeLTA_007709,DeLTA_SR237_2,37403,SR237_2.mp3,44383.4,44383.4,Male,55,43876,39,task-ol8r,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_007710,DeLTA_ML213_2,37403,ML213_2.mp3,44383.4,44383.4,Male,55,43876,39,task-ol8r,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_007711,DeLTA_ET221_2,fba21,ET221_2.mp3,44383.5,44383.5,Male,22,43876,39,task-ol8r,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_007712,DeLTA_SR233_2,fba21,SR233_2.mp3,44383.5,44383.5,Male,22,43876,39,task-ol8r,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_007713,DeLTA_Mc127_3,fba21,Mc127_3.mp3,44383.5,44383.5,Male,22,43876,39,task-ol8r,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_007714,DeLTA_PL430_2,fba21,PL430_2.mp3,44383.5,44383.5,Male,22,43876,39,task-ol8r,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_007715,DeLTA_SM408_1,fba21,SM408_1.mp3,44383.5,44383.5,Male,22,43876,39,task-ol8r,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_007716,DeLTA_ML213_2,fba21,ML213_2.mp3,44383.5,44383.5,Male,22,43876,39,task-ol8r,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_007717,DeLTA_SR237_2,fba21,SR237_2.mp3,44383.5,44383.5,Male,22,43876,39,task-ol8r,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_007718,DeLTA_TM437_1,fba21,TM437_1.mp3,44383.5,44383.5,Male,22,43876,39,task-ol8r,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
DeLTA_007719,DeLTA_PL409_2,fba21,PL409_2.mp3,44383.5,44383.5,Male,22,43876,39,task-ol8r,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_007720,DeLTA_Mc207_1,fba21,Mc207_1.mp3,44383.5,44383.5,Male,22,43876,39,task-ol8r,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007721,DeLTA_ET221_2,93186,ET221_2.mp3,44383.5,44383.5,Female,21,43876,39,task-ol8r,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
DeLTA_007722,DeLTA_PL409_2,93186,PL409_2.mp3,44383.5,44383.5,Female,21,43876,39,task-ol8r,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_007723,DeLTA_Mc127_3,93186,Mc127_3.mp3,44383.5,44383.5,Female,21,43876,39,task-ol8r,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DeLTA_007724,DeLTA_Mc207_1,93186,Mc207_1.mp3,44383.5,44383.5,Female,21,43876,39,task-ol8r,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
DeLTA_007725,DeLTA_PL430_2,93186,PL430_2.mp3,44383.5,44383.5,Female,21,43876,39,task-ol8r,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_007726,DeLTA_SM408_1,93186,SM408_1.mp3,44383.5,44383.5,Female,21,43876,39,task-ol8r,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_007727,DeLTA_TM437_1,93186,TM437_1.mp3,44383.5,44383.5,Female,21,43876,39,task-ol8r,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
DeLTA_007728,DeLTA_SR233_2,93186,SR233_2.mp3,44383.5,44383.5,Female,21,43876,39,task-ol8r,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_007729,DeLTA_ML213_2,93186,ML213_2.mp3,44383.5,44383.5,Female,21,43876,39,task-ol8r,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_007730,DeLTA_SR237_2,93186,SR237_2.mp3,44383.5,44383.5,Female,21,43876,39,task-ol8r,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007731,DeLTA_PL430_2,d7008,PL430_2.mp3,44383.7,44383.7,Male,26,43876,39,task-ol8r,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
DeLTA_007732,DeLTA_Mc127_3,d7008,Mc127_3.mp3,44383.7,44383.7,Male,26,43876,39,task-ol8r,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_007733,DeLTA_PL409_2,d7008,PL409_2.mp3,44383.7,44383.7,Male,26,43876,39,task-ol8r,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_007734,DeLTA_TM437_1,d7008,TM437_1.mp3,44383.7,44383.7,Male,26,43876,39,task-ol8r,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
DeLTA_007735,DeLTA_SM408_1,d7008,SM408_1.mp3,44383.7,44383.7,Male,26,43876,39,task-ol8r,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_007736,DeLTA_SR233_2,d7008,SR233_2.mp3,44383.7,44383.7,Male,26,43876,39,task-ol8r,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_007737,DeLTA_ML213_2,d7008,ML213_2.mp3,44383.7,44383.7,Male,26,43876,39,task-ol8r,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007738,DeLTA_SR237_2,d7008,SR237_2.mp3,44383.7,44383.7,Male,26,43876,39,task-ol8r,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_007739,DeLTA_Mc207_1,d7008,Mc207_1.mp3,44383.7,44383.7,Male,26,43876,39,task-ol8r,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007740,DeLTA_ET221_2,d7008,ET221_2.mp3,44383.7,44383.7,Male,26,43876,39,task-ol8r,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DeLTA_007741,DeLTA_SC206_1,03e9d,SC206_1.mp3,44382.8,44382.8,Male,26,43876,39,task-on24,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_007742,DeLTA_sr145_2,03e9d,sr145_2.mp3,44382.8,44382.8,Male,26,43876,39,task-on24,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007743,DeLTA_Pl224_1,03e9d,Pl224_1.mp3,44382.8,44382.8,Male,26,43876,39,task-on24,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
DeLTA_007744,DeLTA_PL315_1,03e9d,PL315_1.mp3,44382.8,44382.8,Male,26,43876,39,task-on24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_007745,DeLTA_PL409_1,03e9d,PL409_1.mp3,44382.8,44382.8,Male,26,43876,39,task-on24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_007746,DeLTA_ET206_1,03e9d,ET206_1.mp3,44382.8,44382.8,Male,26,43876,39,task-on24,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_007747,DeLTA_SM308_1,03e9d,SM308_1.mp3,44382.8,44382.8,Male,26,43876,39,task-on24,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
DeLTA_007748,DeLTA_2cv26_1,03e9d,2cv26_1.mp3,44382.8,44382.8,Male,26,43876,39,task-on24,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DeLTA_007749,DeLTA_CT318_1,03e9d,CT318_1.mp3,44382.8,44382.8,Male,26,43876,39,task-on24,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
DeLTA_007750,DeLTA_SM314_1,03e9d,SM314_1.mp3,44382.8,44382.8,Male,26,43876,39,task-on24,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007751,DeLTA_Pl224_1,4b722,Pl224_1.mp3,44382.8,44382.8,Male,29,43876,39,task-on24,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_007752,DeLTA_2cv26_1,4b722,2cv26_1.mp3,44382.8,44382.8,Male,29,43876,39,task-on24,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeLTA_007753,DeLTA_SM308_1,4b722,SM308_1.mp3,44382.8,44382.8,Male,29,43876,39,task-on24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007754,DeLTA_ET206_1,4b722,ET206_1.mp3,44382.8,44382.8,Male,29,43876,39,task-on24,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
DeLTA_007755,DeLTA_SM314_1,4b722,SM314_1.mp3,44382.8,44382.8,Male,29,43876,39,task-on24,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007756,DeLTA_PL409_1,4b722,PL409_1.mp3,44382.8,44382.8,Male,29,43876,39,task-on24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
DeLTA_007757,DeLTA_CT318_1,4b722,CT318_1.mp3,44382.8,44382.8,Male,29,43876,39,task-on24,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007758,DeLTA_PL315_1,4b722,PL315_1.mp3,44382.8,44382.8,Male,29,43876,39,task-on24,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_007759,DeLTA_SC206_1,4b722,SC206_1.mp3,44382.8,44382.8,Male,29,43876,39,task-on24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_007760,DeLTA_sr145_2,4b722,sr145_2.mp3,44382.8,44382.8,Male,29,43876,39,task-on24,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007761,DeLTA_sr145_2,44a55,sr145_2.mp3,44382.8,44382.8,Male,20,43876,39,task-on24,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_007762,DeLTA_PL409_1,44a55,PL409_1.mp3,44382.8,44382.8,Male,20,43876,39,task-on24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_007763,DeLTA_SM308_1,44a55,SM308_1.mp3,44382.8,44382.8,Male,20,43876,39,task-on24,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_007764,DeLTA_SC206_1,44a55,SC206_1.mp3,44382.8,44382.8,Male,20,43876,39,task-on24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
DeLTA_007765,DeLTA_SM314_1,44a55,SM314_1.mp3,44382.8,44382.8,Male,20,43876,39,task-on24,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_007766,DeLTA_2cv26_1,44a55,2cv26_1.mp3,44382.8,44382.8,Male,20,43876,39,task-on24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DeLTA_007767,DeLTA_CT318_1,44a55,CT318_1.mp3,44382.8,44382.8,Male,20,43876,39,task-on24,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
DeLTA_007768,DeLTA_PL315_1,44a55,PL315_1.mp3,44382.8,44382.8,Male,20,43876,39,task-on24,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_007769,DeLTA_ET206_1,44a55,ET206_1.mp3,44382.8,44382.8,Male,20,43876,39,task-on24,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
DeLTA_007770,DeLTA_Pl224_1,44a55,Pl224_1.mp3,44382.8,44382.8,Male,20,43876,39,task-on24,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_007771,DeLTA_sr145_2,32672,sr145_2.mp3,44382.9,44382.9,Female,32,43876,39,task-on24,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
DeLTA_007772,DeLTA_ET206_1,32672,ET206_1.mp3,44382.9,44382.9,Female,32,43876,39,task-on24,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
DeLTA_007773,DeLTA_PL315_1,32672,PL315_1.mp3,44382.9,44382.9,Female,32,43876,39,task-on24,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_007774,DeLTA_SM308_1,32672,SM308_1.mp3,44382.9,44382.9,Female,32,43876,39,task-on24,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
DeLTA_007775,DeLTA_2cv26_1,32672,2cv26_1.mp3,44382.9,44382.9,Female,32,43876,39,task-on24,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
