clip_id,dataset_id,LocationID,SessionID,GroupID,latitude,longitude,binaural_start_s,binaural_end_s,audio_asset,video_asset,split,licence_spdx,n_responses,mean_PAQ1_pleasant,mean_PAQ2_vibrant,mean_PAQ3_eventful,mean_PAQ4_chaotic,mean_PAQ5_annoying,mean_PAQ6_monotonous,mean_PAQ7_uneventful,mean_PAQ8_calm,mean_ISOPleasant,mean_ISOEventful,LAeq_dBA,loudness_N_sone,sharpness_S_acum,roughness_R_asper,fluctuation_strength_F_vacil,tonality_T_tu
ISD_PancrasLock_PancrasLock1_PL114,ISD,PancrasLock,PancrasLock1,PL114,51.536588,-0.127969,0.0,39.42,ISD_PancrasLock_PL114_binaural,ISD_PancrasLock_PancrasLock1_360,,CC-BY-4.0,2,3.5,3.0,3.5,3.0,2.0,1.5,2.0,3.5,0.3018,0.2286,58.83,13.9,1.56,0.0357,0.0357,0.149
ISD_PancrasLock_PancrasLock1_PL115,ISD,PancrasLock,PancrasLock1,PL115,51.536588,-0.127969,0.0,,ISD_PancrasLock_PL115_binaural,ISD_PancrasLock_PancrasLock1_360,,CC-BY-4.0,2,3.5,3.5,4.0,3.0,1.5,3.0,1.5,3.0,0.2437,0.2955,,,,,,
ISD_PancrasLock_PancrasLock1_PL116,ISD,PancrasLock,PancrasLock1,PL116,51.536588,-0.127969,0.0,30.0,ISD_PancrasLock_PL116_binaural,ISD_PancrasLock_PancrasLock1_360,,CC-BY-4.0,2,2.0,2.5,3.5,3.5,3.0,2.0,3.0,1.5,-0.2134,0.2348,62.29,19.3,1.65,0.0314,0.0267,0.111
ISD_PancrasLock_PancrasLock1_PL117,ISD,PancrasLock,PancrasLock1,PL117,51.536588,-0.127969,0.0,,ISD_PancrasLock_PL117_binaural,ISD_PancrasLock_PancrasLock1_360,,CC-BY-4.0,1,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,0.4268,0.2803,,,,,,
ISD_PancrasLock_PancrasLock1_PL118,ISD,PancrasLock,PancrasLock1,PL118,51.536588,-0.127969,0.0,,ISD_PancrasLock_PL118_binaural,ISD_PancrasLock_PancrasLock1_360,,CC-BY-4.0,1,4.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,0.6036,0.0,,,,,,
ISD_PancrasLock_PancrasLock1_PL119,ISD,PancrasLock,PancrasLock1,PL119,51.536588,-0.127969,0.0,40.92,ISD_PancrasLock_PL119_binaural,ISD_PancrasLock_PancrasLock1_360,,CC-BY-4.0,2,4.0,4.0,4.5,2.5,4.0,2.5,3.0,2.0,0.0732,0.3018,58.85,15.0,1.6,0.0285,0.0256,0.166
ISD_PancrasLock_PancrasLock1_PL120,ISD,PancrasLock,PancrasLock1,PL120,51.536588,-0.127969,0.0,38.57,ISD_PancrasLock_PL120_binaural,ISD_PancrasLock_PancrasLock1_360,,CC-BY-4.0,2,4.0,4.0,3.0,2.5,2.0,3.0,3.0,3.0,0.3169,0.0366,59.37,14.4,1.7,0.0293,0.0205,0.151
ISD_PancrasLock_PancrasLock2_PL201,ISD,PancrasLock,PancrasLock2,PL201,51.536588,-0.127969,0.0,34.56,ISD_PancrasLock_PL201_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,5.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,0.6768,0.1339,58.58,15.1,1.58,0.0296,0.014,0.104
ISD_PancrasLock_PancrasLock2_PL202,ISD,PancrasLock,PancrasLock2,PL202,51.536588,-0.127969,0.0,38.49,ISD_PancrasLock_PL202_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,2,4.0,3.0,3.0,2.5,2.5,3.0,1.5,2.0,0.1187,0.1919,60.09,15.1,1.6,0.028,0.0398,0.19
ISD_PancrasLock_PancrasLock2_PL203,ISD,PancrasLock,PancrasLock2,PL203,51.536588,-0.127969,0.0,43.05,ISD_PancrasLock_PL203_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,2,2.5,3.0,3.0,4.0,3.5,3.0,3.5,1.0,-0.3232,0.1679,63.25,21.4,1.76,0.0352,0.0134,0.0818
ISD_PancrasLock_PancrasLock2_PL205,ISD,PancrasLock,PancrasLock2,PL205,51.536588,-0.127969,0.0,38.19,ISD_PancrasLock_PL205_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,-0.1464,0.3536,59.02,14.2,1.74,0.0306,0.0135,0.191
ISD_PancrasLock_PancrasLock2_PL206,ISD,PancrasLock,PancrasLock2,PL206,51.536588,-0.127969,0.0,34.56,ISD_PancrasLock_PL206_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,5.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,0.9268,0.2374,59.28,14.1,1.44,0.0323,0.00908,0.209
ISD_PancrasLock_PancrasLock2_PL207,ISD,PancrasLock,PancrasLock2,PL207,51.536588,-0.127969,0.0,,ISD_PancrasLock_PL207_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,4.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,0.75,0.0,,,,,,
ISD_PancrasLock_PancrasLock2_PL209,ISD,PancrasLock,PancrasLock2,PL209,51.536588,-0.127969,0.0,33.92,ISD_PancrasLock_PL209_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,2,3.5,4.0,3.5,3.0,2.0,2.0,4.0,3.5,0.3384,0.0581,62.43,18.5,1.77,0.0329,0.0163,0.164
ISD_PancrasLock_PancrasLock2_PL210,ISD,PancrasLock,PancrasLock2,PL210,51.536588,-0.127969,0.0,30.0,ISD_PancrasLock_PL210_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,4.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,0.4268,-0.1768,59.16,12.5,1.48,0.0327,0.00655,0.202
ISD_PancrasLock_PancrasLock2_PL211,ISD,PancrasLock,PancrasLock2,PL211,51.536588,-0.127969,0.0,38.57,ISD_PancrasLock_PL211_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,2,4.0,2.0,3.0,1.0,1.5,1.5,3.0,4.5,0.5518,-0.2197,58.16,13.3,1.54,0.0319,0.0101,0.151
ISD_PancrasLock_PancrasLock2_PL212,ISD,PancrasLock,PancrasLock2,PL212,51.536588,-0.127969,0.0,,ISD_PancrasLock_PL212_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,2,4.5,3.0,4.0,1.5,1.0,1.5,2.0,4.5,0.6919,0.0973,,,,,,
ISD_PancrasLock_PancrasLock2_PL213,ISD,PancrasLock,PancrasLock2,PL213,51.536588,-0.127969,0.0,55.21,ISD_PancrasLock_PL213_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.6036,-0.2929,62.52,17.8,1.6,0.0328,0.00669,0.199
ISD_PancrasLock_PancrasLock2_PL215,ISD,PancrasLock,PancrasLock2,PL215,51.536588,-0.127969,0.0,30.59,ISD_PancrasLock_PL215_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,2,3.5,2.0,2.0,3.5,2.0,3.0,3.5,2.5,0.0089,-0.1553,64.18,20.9,1.65,0.0347,0.00976,0.569
ISD_PancrasLock_PancrasLock2_PL216,ISD,PancrasLock,PancrasLock2,PL216,51.536588,-0.127969,0.0,29.5,ISD_PancrasLock_PL216_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,2,3.5,3.5,3.0,3.0,2.0,1.5,3.0,3.5,0.3384,0.1098,57.51,12.3,1.52,0.0313,0.00886,0.0897
ISD_PancrasLock_PancrasLock2_PL217,ISD,PancrasLock,PancrasLock2,PL217,51.536588,-0.127969,0.0,28.09,ISD_PancrasLock_PL217_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,2,4.5,4.5,4.0,2.5,2.5,2.5,3.5,4.5,0.5,0.0518,58.03,13.3,1.75,0.0278,0.0218,0.251
ISD_PancrasLock_PancrasLock2_PL218,ISD,PancrasLock,PancrasLock2,PL218,51.536588,-0.127969,0.0,17.42,ISD_PancrasLock_PL218_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,2,3.0,3.5,2.5,1.5,2.0,2.5,3.0,4.0,0.3598,-0.1616,60.3,16.6,1.61,0.0302,0.0101,0.102
ISD_PancrasLock_PancrasLock2_PL219,ISD,PancrasLock,PancrasLock2,PL219,51.536588,-0.127969,0.0,35.54,ISD_PancrasLock_PL219_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,4.0,4.0,4.0,1.0,2.0,1.0,2.0,5.0,0.7197,0.1339,58.9,15.3,1.65,0.0291,0.0131,0.171
ISD_PancrasLock_PancrasLock2_PL220,ISD,PancrasLock,PancrasLock2,PL220,51.536588,-0.127969,0.0,32.55,ISD_PancrasLock_PL220_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,4.0,4.0,4.0,3.0,1.0,1.0,2.0,4.0,0.6036,0.3536,61.58,19.5,1.8,0.0305,0.00902,0.123
ISD_PancrasLock_PancrasLock2_PL221,ISD,PancrasLock,PancrasLock2,PL221,51.536588,-0.127969,0.0,30.17,ISD_PancrasLock_PL221_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,2.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,-0.0303,0.2803,57.49,13.3,1.61,0.029,0.0198,0.142
ISD_PancrasLock_PancrasLock2_PL222,ISD,PancrasLock,PancrasLock2,PL222,51.536588,-0.127969,0.0,30.76,ISD_PancrasLock_PL222_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,4.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,0.25,0.5,59.01,14.5,1.63,0.0294,0.0208,0.197
ISD_PancrasLock_PancrasLock2_PL224,ISD,PancrasLock,PancrasLock2,PL224,51.536588,-0.127969,0.0,18.0,ISD_PancrasLock_PL224_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,4.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,0.1464,-0.25,64.72,22.9,2.19,0.0308,0.00881,0.326
ISD_PancrasLock_PancrasLock2_PL225,ISD,PancrasLock,PancrasLock2,PL225,51.536588,-0.127969,0.0,,ISD_PancrasLock_PL225_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,5.0,4.0,4.0,2.0,1.0,2.0,2.0,5.0,0.7803,0.1339,,,,,,
ISD_PancrasLock_PancrasLock2_PL226,ISD,PancrasLock,PancrasLock2,PL226,51.536588,-0.127969,0.0,,ISD_PancrasLock_PL226_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,2.0,2.0,4.0,4.0,5.0,2.0,2.0,1.0,-0.5303,0.4268,,,,,,
ISD_PancrasLock_PancrasLock2_PL227,ISD,PancrasLock,PancrasLock2,PL227,51.536588,-0.127969,0.0,30.89,ISD_PancrasLock_PL227_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,4.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,0.5303,-0.4268,54.92,11.0,1.83,0.0248,0.00564,0.116
ISD_PancrasLock_PancrasLock2_PL228,ISD,PancrasLock,PancrasLock2,PL228,51.536588,-0.127969,0.0,32.51,ISD_PancrasLock_PL228_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,5.0,2.0,3.0,1.0,1.0,2.0,4.0,4.0,0.6339,-0.3232,57.44,13.3,1.81,0.0274,0.0165,0.23
ISD_PancrasLock_PancrasLock2_PL229,ISD,PancrasLock,PancrasLock2,PL229,51.536588,-0.127969,0.0,,ISD_PancrasLock_PL229_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,2,4.5,3.0,3.0,1.5,1.5,1.5,2.5,4.0,0.6036,-0.0214,,,,,,
ISD_PancrasLock_PancrasLock2_PL230,ISD,PancrasLock,PancrasLock2,PL230,51.536588,-0.127969,0.0,31.15,ISD_PancrasLock_PL230_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,-0.5,0.0,59.4,15.6,1.6,0.031,0.00929,0.195
ISD_PancrasLock_PancrasLock2_PL231,ISD,PancrasLock,PancrasLock2,PL231,51.536588,-0.127969,0.0,33.62,ISD_PancrasLock_PL231_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,2,4.0,3.0,2.5,1.5,1.5,1.5,3.5,3.0,0.4786,-0.1036,59.05,14.8,1.7,0.0282,0.0293,0.233
ISD_PancrasLock_PancrasLock2_PL232,ISD,PancrasLock,PancrasLock2,PL232,51.536588,-0.127969,0.0,,ISD_PancrasLock_PL232_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,2,5.0,3.0,3.5,1.0,2.0,2.5,1.0,4.5,0.6036,0.0392,,,,,,
ISD_PancrasLock_PancrasLock2_PL233,ISD,PancrasLock,PancrasLock2,PL233,51.536588,-0.127969,0.0,,ISD_PancrasLock_PL233_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,5.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,0.5303,0.1161,,,,,,
ISD_PancrasLock_PancrasLock2_PL234,ISD,PancrasLock,PancrasLock2,PL234,51.536588,-0.127969,0.0,19.74,ISD_PancrasLock_PL234_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,4.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,0.3536,-0.5,60.23,15.4,1.73,0.0313,0.0348,0.238
ISD_PancrasLock_PancrasLock2_PL299,ISD,PancrasLock,PancrasLock2,PL299,51.536588,-0.127969,0.0,,ISD_PancrasLock_PL299_binaural,ISD_PancrasLock_PancrasLock2_360,,CC-BY-4.0,1,4.0,2.0,4.0,1.0,1.0,2.0,2.0,5.0,0.6036,-0.0858,,,,,,
ISD_PingshanPark_PingshanPark1_PP1045,ISD,PingshanPark,PingshanPark1,PP1045,,,0.0,253.03,ISD_PingshanPark_PP1045_binaural,ISD_PingshanPark_PingshanPark1_360,,CC-BY-4.0,3,3.333,4.0,3.667,3.0,2.333,3.667,4.0,3.0,0.1279,-0.0101,63.15,20.8,2.06,0.0286,0.0276,0.225
ISD_PingshanPark_PingshanPark1_PP1046,ISD,PingshanPark,PingshanPark1,PP1046,,,0.0,,ISD_PingshanPark_PP1046_binaural,ISD_PingshanPark_PingshanPark1_360,,CC-BY-4.0,2,3.5,4.0,2.5,2.5,2.0,2.0,4.0,2.5,0.3018,-0.0089,,,,,,
ISD_PingshanPark_PingshanPark1_PP1047,ISD,PingshanPark,PingshanPark1,PP1047,,,0.0,101.95,ISD_PingshanPark_PP1047_binaural,ISD_PingshanPark_PingshanPark1_360,,CC-BY-4.0,2,3.0,4.0,3.0,3.5,3.0,3.0,4.0,3.0,0.0366,0.0063,63.16,19.3,2.24,0.0251,0.038,0.225
ISD_PingshanPark_PingshanPark1_PP1048,ISD,PingshanPark,PingshanPark1,PP1048,,,0.0,87.53,ISD_PingshanPark_PP1048_binaural,ISD_PingshanPark_PingshanPark1_360,,CC-BY-4.0,1,2.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,-0.1036,0.3964,61.28,16.9,2.16,0.0254,0.0204,0.236
ISD_PingshanPark_PingshanPark1_PP1049,ISD,PingshanPark,PingshanPark1,PP1049,,,0.0,116.76,ISD_PingshanPark_PP1049_binaural,ISD_PingshanPark_PingshanPark1_360,,CC-BY-4.0,1,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,0.0303,0.2197,60.88,17.4,2.16,0.026,0.0194,0.239
ISD_PingshanPark_PingshanPark1_PP1050,ISD,PingshanPark,PingshanPark1,PP1050,,,0.0,127.89,ISD_PingshanPark_PP1050_binaural,ISD_PingshanPark_PingshanPark1_360,,CC-BY-4.0,1,3.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,0.0429,0.0429,63.02,18.7,2.22,0.0272,0.0222,0.252
ISD_PingshanPark_PingshanPark1_PP1051,ISD,PingshanPark,PingshanPark1,PP1051,,,0.0,84.16,ISD_PingshanPark_PP1051_binaural,ISD_PingshanPark_PingshanPark1_360,,CC-BY-4.0,1,4.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,0.2071,0.0429,64.64,21.0,2.17,0.0262,0.0249,0.291
ISD_PingshanPark_PingshanPark1_PP1052,ISD,PingshanPark,PingshanPark1,PP1052,,,0.0,213.18,ISD_PingshanPark_PP1052_binaural,ISD_PingshanPark_PingshanPark1_360,,CC-BY-4.0,2,4.0,3.5,2.5,2.0,1.5,2.5,4.5,4.5,0.5152,-0.3169,60.5,16.6,2.0,0.0265,0.0175,0.195
ISD_PingshanPark_PingshanPark1_PP1053,ISD,PingshanPark,PingshanPark1,PP1053,,,0.0,284.01,ISD_PingshanPark_PP1053_binaural,ISD_PingshanPark_PingshanPark1_360,,CC-BY-4.0,3,3.667,4.0,3.333,3.333,2.333,2.333,3.333,2.333,0.187,0.1953,63.47,20.0,2.12,0.0268,0.0393,0.267
ISD_PingshanPark_PingshanPark1_PP1054,ISD,PingshanPark,PingshanPark1,PP1054,,,0.0,146.71,ISD_PingshanPark_PP1054_binaural,ISD_PingshanPark_PingshanPark1_360,,CC-BY-4.0,1,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,0.1768,-0.0732,62.33,19.2,2.18,0.0264,0.0253,0.272
ISD_PingshanPark_PingshanPark1_PP1055,ISD,PingshanPark,PingshanPark1,PP1055,,,0.0,132.67,ISD_PingshanPark_PP1055_binaural,ISD_PingshanPark_PingshanPark1_360,,CC-BY-4.0,2,3.5,3.0,4.0,3.5,2.5,2.5,3.5,3.5,0.1402,0.0884,72.19,27.8,2.16,0.0265,0.0423,0.529
ISD_PingshanPark_PingshanPark2_PP2062,ISD,PingshanPark,PingshanPark2,PP2062,,,0.0,42.87,ISD_PingshanPark_PP2062_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,4.5,4.0,3.5,3.0,2.5,1.5,2.5,2.0,0.3169,0.3598,75.23,39.3,2.49,0.0373,0.0573,0.783
ISD_PingshanPark_PingshanPark2_PP2063,ISD,PingshanPark,PingshanPark2,PP2063,,,0.0,159.16,ISD_PingshanPark_PP2063_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,1,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,0.4268,-0.1768,72.6,33.2,2.4,0.0367,0.0428,0.693
ISD_PingshanPark_PingshanPark2_PP2064,ISD,PingshanPark,PingshanPark2,PP2064,,,0.0,147.05,ISD_PingshanPark_PP2064_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,4.0,4.0,3.0,2.5,2.0,3.0,3.0,3.0,0.3169,0.0366,71.31,30.4,2.46,0.0367,0.0372,0.769
ISD_PingshanPark_PingshanPark2_PP2065,ISD,PingshanPark,PingshanPark2,PP2065,,,0.0,215.3,ISD_PingshanPark_PP2065_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,3.0,2.5,3.0,3.5,3.0,3.5,3.5,2.5,-0.1464,-0.0518,69.99,29.1,2.39,0.0322,0.0376,0.468
ISD_PingshanPark_PingshanPark2_PP2066,ISD,PingshanPark,PingshanPark2,PP2066,,,0.0,329.95,ISD_PingshanPark_PP2066_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,2.5,3.5,3.0,3.5,3.0,3.0,3.5,2.0,-0.125,0.0947,70.97,31.0,2.33,0.0352,0.0409,0.385
ISD_PingshanPark_PingshanPark2_PP2067,ISD,PingshanPark,PingshanPark2,PP2067,,,0.0,118.64,ISD_PingshanPark_PP2067_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,4.5,4.5,3.0,2.5,2.0,2.5,4.0,3.5,0.4786,-0.0303,69.45,26.9,2.28,0.0341,0.0311,0.344
ISD_PingshanPark_PingshanPark2_PP2068,ISD,PingshanPark,PingshanPark2,PP2068,,,0.0,211.34,ISD_PingshanPark_PP2068_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,3,4.0,4.0,3.0,3.333,2.333,2.333,3.333,3.0,0.2703,0.112,71.05,30.0,2.37,0.0339,0.043,0.391
ISD_PingshanPark_PingshanPark2_PP2069,ISD,PingshanPark,PingshanPark2,PP2069,,,0.0,138.94,ISD_PingshanPark_PP2069_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,4.0,4.0,3.5,2.5,3.0,3.0,4.0,3.5,0.25,-0.0518,70.09,28.0,2.32,0.0338,0.0356,0.38
ISD_PingshanPark_PingshanPark2_PP2070,ISD,PingshanPark,PingshanPark2,PP2070,,,0.0,,ISD_PingshanPark_PP2070_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,3.0,4.0,3.5,3.0,3.0,2.5,3.0,2.5,0.0732,0.1982,,,,,,
ISD_PingshanPark_PingshanPark2_PP2071,ISD,PingshanPark,PingshanPark2,PP2071,,,0.0,,ISD_PingshanPark_PP2071_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,1,3.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,0.3232,-0.2803,,,,,,
ISD_PingshanPark_PingshanPark2_PP2073,ISD,PingshanPark,PingshanPark2,PP2073,,,0.0,,ISD_PingshanPark_PP2073_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,4.0,4.0,3.0,3.0,2.5,3.0,3.5,3.5,0.2652,-0.0152,,,,,,
ISD_PingshanPark_PingshanPark2_PP2074,ISD,PingshanPark,PingshanPark2,PP2074,,,0.0,,ISD_PingshanPark_PP2074_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,1,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,0.1768,-0.0303,,,,,,
ISD_PingshanPark_PingshanPark2_PP2075,ISD,PingshanPark,PingshanPark2,PP2075,,,0.0,,ISD_PingshanPark_PP2075_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,1,4.0,5.0,3.0,3.0,2.0,2.0,4.0,2.0,0.3536,0.1893,,,,,,
ISD_PingshanPark_PingshanPark2_PP2077,ISD,PingshanPark,PingshanPark2,PP2077,,,0.0,,ISD_PingshanPark_PP2077_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,3.5,3.5,2.5,3.0,2.0,3.0,3.0,4.0,0.2652,-0.0884,,,,,,
ISD_PingshanPark_PingshanPark2_PP2078,ISD,PingshanPark,PingshanPark2,PP2078,,,0.0,,ISD_PingshanPark_PP2078_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,3.5,4.0,3.0,2.5,3.0,2.5,3.5,4.0,0.2714,-0.0518,,,,,,
ISD_PingshanPark_PingshanPark2_PP2079,ISD,PingshanPark,PingshanPark2,PP2079,,,0.0,,ISD_PingshanPark_PP2079_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,3.5,4.5,2.5,3.0,2.5,3.0,3.5,3.5,0.25,-0.0303,,,,,,
ISD_PingshanPark_PingshanPark2_PP2080,ISD,PingshanPark,PingshanPark2,PP2080,,,0.0,99.1,ISD_PingshanPark_PP2080_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,4.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,-0.0732,0.0126,74.3,30.6,2.44,0.0318,0.0438,0.456
ISD_PingshanPark_PingshanPark2_PP2081,ISD,PingshanPark,PingshanPark2,PP2081,,,0.0,188.15,ISD_PingshanPark_PP2081_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,1,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,0.3536,0.0,68.59,25.6,2.51,0.0317,0.0269,0.391
ISD_PingshanPark_PingshanPark2_PP2082,ISD,PingshanPark,PingshanPark2,PP2082,,,0.0,85.17,ISD_PingshanPark_PP2082_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,4.0,4.5,3.0,2.5,2.5,2.5,3.5,3.5,0.375,0.0214,68.23,24.4,2.49,0.0313,0.0235,0.369
ISD_PingshanPark_PingshanPark2_PP2083,ISD,PingshanPark,PingshanPark2,PP2083,,,0.0,66.38,ISD_PingshanPark_PP2083_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,3.5,4.5,3.0,3.0,2.5,1.5,3.0,2.5,0.2866,0.2563,66.99,23.0,2.53,0.0299,0.0179,0.322
ISD_PingshanPark_PingshanPark2_PP2084,ISD,PingshanPark,PingshanPark2,PP2084,,,0.0,177.81,ISD_PingshanPark_PP2084_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,3.5,4.0,2.5,3.0,2.5,3.0,3.5,2.5,0.1402,0.0063,68.19,25.2,2.61,0.0309,0.024,0.299
ISD_PingshanPark_PingshanPark2_PP2085,ISD,PingshanPark,PingshanPark2,PP2085,,,0.0,,ISD_PingshanPark_PP2085_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,1,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,0.4268,-0.0732,,,,,,
ISD_PingshanPark_PingshanPark2_PP2086,ISD,PingshanPark,PingshanPark2,PP2086,,,0.0,192.51,ISD_PingshanPark_PP2086_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,3,4.0,3.333,3.333,2.333,2.0,3.0,3.667,4.0,0.3536,-0.1323,68.65,25.4,2.44,0.0302,0.0427,0.399
ISD_PingshanPark_PingshanPark2_PP2087,ISD,PingshanPark,PingshanPark2,PP2087,,,0.0,219.07,ISD_PingshanPark_PP2087_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,3,4.0,3.667,3.0,2.0,1.333,3.0,3.667,4.667,0.5203,-0.2155,68.11,25.3,2.4,0.0293,0.0426,0.355
ISD_PingshanPark_PingshanPark2_PP2088,ISD,PingshanPark,PingshanPark2,PP2088,,,0.0,119.33,ISD_PingshanPark_PP2088_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,1,4.0,4.0,4.0,2.0,1.0,1.0,4.0,5.0,0.75,0.0,67.91,22.3,2.55,0.0265,0.0268,0.273
ISD_PingshanPark_PingshanPark2_PP2089,ISD,PingshanPark,PingshanPark2,PP2089,,,0.0,228.93,ISD_PingshanPark_PP2089_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,1,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,0.1464,-0.1464,62.27,18.4,2.45,0.0254,0.0154,0.238
ISD_PingshanPark_PingshanPark2_PP2090,ISD,PingshanPark,PingshanPark2,PP2090,,,0.0,123.85,ISD_PingshanPark_PP2090_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,1,5.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,0.6339,-0.1768,63.14,19.8,2.26,0.0282,0.0166,0.244
ISD_PingshanPark_PingshanPark2_PP2091,ISD,PingshanPark,PingshanPark2,PP2091,,,0.0,65.37,ISD_PingshanPark_PP2091_binaural,ISD_PingshanPark_PingshanPark2_360,,CC-BY-4.0,2,3.0,3.0,2.5,4.0,2.0,2.0,3.0,2.5,0.0669,0.1313,63.58,20.2,2.22,0.0294,0.0223,0.31
