response_id,clip_id,participant_id,language,PAQ1_pleasant,PAQ2_vibrant,PAQ3_eventful,PAQ4_chaotic,PAQ5_annoying,PAQ6_monotonous,PAQ7_uneventful,PAQ8_calm,ISOPleasant,ISOEventful,age,gender
ISD_ZhongshanPark_ZhongshanPark5_ZP5008_RHYY08,ISD_ZhongshanPark_ZhongshanPark5_ZP5008,HYY08,cmn,5.0,5.0,5.0,2.0,1.0,2.0,3.0,4.0,0.7803,0.2803,49.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5009_RHYY09,ISD_ZhongshanPark_ZhongshanPark5_ZP5009,HYY09,cmn,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,0.3536,0.0,79.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5010_RHYY10,ISD_ZhongshanPark_ZhongshanPark5_ZP5010,HYY10,cmn,5.0,5.0,3.0,1.0,4.0,1.0,2.0,3.0,0.5429,0.25,72.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5011_RHYY11,ISD_ZhongshanPark_ZhongshanPark5_ZP5011,HYY11,cmn,5.0,4.0,5.0,4.0,2.0,2.0,3.0,4.0,0.4571,0.3536,80.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5012_RHYY12,ISD_ZhongshanPark_ZhongshanPark5_ZP5012,HYY12,cmn,5.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,0.8536,0.25,11.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5013_RHYY13,ISD_ZhongshanPark_ZhongshanPark5_ZP5013,HYY13,cmn,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,-0.2071,-0.0429,60.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5014_RHYY14,ISD_ZhongshanPark_ZhongshanPark5_ZP5014,HYY14,cmn,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,0.1464,-0.1036,72.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5015_RHYY15,ISD_ZhongshanPark_ZhongshanPark5_ZP5015,HYY15,cmn,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,-0.1036,0.0429,59.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5016_RHYY16,ISD_ZhongshanPark_ZhongshanPark5_ZP5016,HYY16,cmn,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,0.2071,-0.1036,65.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5017_RHYY17,ISD_ZhongshanPark_ZhongshanPark5_ZP5017,HYY17,cmn,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,0.25,0.0,55.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5018_RHYY18,ISD_ZhongshanPark_ZhongshanPark5_ZP5018,HYY18,cmn,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,0.1036,0.0,61.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5019_RHYY19,ISD_ZhongshanPark_ZhongshanPark5_ZP5019,HYY19,cmn,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,0.0732,-0.1339,17.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5020_RHYY20,ISD_ZhongshanPark_ZhongshanPark5_ZP5020,HYY20,cmn,5.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,0.5607,0.3964,12.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5021_RHYY21,ISD_ZhongshanPark_ZhongshanPark5_ZP5021,HYY21,cmn,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,-0.1464,0.1464,29.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5022_RSY01,ISD_ZhongshanPark_ZhongshanPark5_ZP5022,SY01,cmn,5.0,5.0,1.0,2.0,1.0,1.0,1.0,5.0,0.9268,0.0732,85.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5023_RSY02,ISD_ZhongshanPark_ZhongshanPark5_ZP5023,SY02,cmn,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,0.1464,0.1036,47.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5024_RSY03,ISD_ZhongshanPark_ZhongshanPark5_ZP5024,SY03,cmn,2.0,4.0,2.0,2.0,1.0,4.0,4.0,3.0,0.1768,-0.2803,30.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5025_RSY04,ISD_ZhongshanPark_ZhongshanPark5_ZP5025,SY04,cmn,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,0.4142,54.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5026_RSY05,ISD_ZhongshanPark_ZhongshanPark5_ZP5026,SY05,cmn,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,0.4268,-0.1768,37.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5027_RSY06,ISD_ZhongshanPark_ZhongshanPark5_ZP5027,SY06,cmn,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,0.5,0.0,41.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5028_RSY07,ISD_ZhongshanPark_ZhongshanPark5_ZP5028,SY07,cmn,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,0.3964,0.1036,52.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5029_RSY08,ISD_ZhongshanPark_ZhongshanPark5_ZP5029,SY08,cmn,2.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,-0.1768,0.0732,45.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5030_RSY09,ISD_ZhongshanPark_ZhongshanPark5_ZP5030,SY09,cmn,5.0,5.0,4.0,1.0,3.0,3.0,4.0,5.0,0.6464,-0.1464,56.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5031_RSY10,ISD_ZhongshanPark_ZhongshanPark5_ZP5031,SY10,cmn,5.0,5.0,3.0,2.0,3.0,4.0,4.0,4.0,0.4268,-0.1768,66.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5032_RSY11,ISD_ZhongshanPark_ZhongshanPark5_ZP5032,SY11,cmn,5.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,0.9268,0.1768,12.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5033_RSY12,ISD_ZhongshanPark_ZhongshanPark5_ZP5033,SY12,cmn,4.0,4.0,4.0,2.0,3.0,1.0,3.0,2.0,0.3232,0.3232,12.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5034_RSY13,ISD_ZhongshanPark_ZhongshanPark5_ZP5034,SY13,cmn,5.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,0.7803,-0.0732,60.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5035_RSY14,ISD_ZhongshanPark_ZhongshanPark5_ZP5035,SY14,cmn,4.0,4.0,5.0,2.0,1.0,1.0,3.0,4.0,0.6768,0.2803,58.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5036_RSY15,ISD_ZhongshanPark_ZhongshanPark5_ZP5036,SY15,cmn,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,0.1768,0.3232,72.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5037_RSY16,ISD_ZhongshanPark_ZhongshanPark5_ZP5037,SY16,cmn,5.0,5.0,3.0,2.0,3.0,1.0,3.0,4.0,0.6464,0.1464,66.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5038_RSY17,ISD_ZhongshanPark_ZhongshanPark5_ZP5038,SY17,cmn,4.0,5.0,3.0,1.0,2.0,3.0,3.0,4.0,0.5732,-0.0732,80.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5039_RSY18,ISD_ZhongshanPark_ZhongshanPark5_ZP5039,SY18,cmn,3.0,4.0,2.0,2.0,2.0,3.0,4.0,1.0,0.1036,-0.0607,13.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5040_RSY19,ISD_ZhongshanPark_ZhongshanPark5_ZP5040,SY19,cmn,3.0,4.0,1.0,1.0,1.0,3.0,3.0,4.0,0.5,-0.3536,53.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5041_RSY20,ISD_ZhongshanPark_ZhongshanPark5_ZP5041,SY20,cmn,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,0.0732,-0.0732,66.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5042_RSY21,ISD_ZhongshanPark_ZhongshanPark5_ZP5042,SY21,cmn,5.0,5.0,5.0,2.0,2.0,1.0,2.0,5.0,0.8232,0.3839,62.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5043_RSY22,ISD_ZhongshanPark_ZhongshanPark5_ZP5043,SY22,cmn,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,0.4268,-0.0303,31.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5044_RSY23,ISD_ZhongshanPark_ZhongshanPark5_ZP5044,SY23,cmn,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,0.0429,0.0429,30.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5045_RSY24,ISD_ZhongshanPark_ZhongshanPark5_ZP5045,SY24,cmn,3.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,0.3536,0.0,50.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5046_RSY25,ISD_ZhongshanPark_ZhongshanPark5_ZP5046,SY25,cmn,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,39.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5047_RSY26,ISD_ZhongshanPark_ZhongshanPark5_ZP5047,SY26,cmn,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,-0.5,0.0,52.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5048_RXHY01,ISD_ZhongshanPark_ZhongshanPark5_ZP5048,XHY01,cmn,3.0,4.0,4.0,3.0,3.0,5.0,4.0,1.0,-0.2197,0.0732,50.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5049_RXHY02,ISD_ZhongshanPark_ZhongshanPark5_ZP5049,XHY02,cmn,4.0,4.0,4.0,2.0,1.0,3.0,4.0,5.0,0.6036,-0.1464,20.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5050_RXHY03,ISD_ZhongshanPark_ZhongshanPark5_ZP5050,XHY03,cmn,4.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,0.4571,0.0,47.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5051_RXHY04,ISD_ZhongshanPark_ZhongshanPark5_ZP5051,XHY04,cmn,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,0.3232,-0.1768,62.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5052_RXHY05,ISD_ZhongshanPark_ZhongshanPark5_ZP5052,XHY05,cmn,3.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,0.2803,0.2197,60.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5053_RXHY06,ISD_ZhongshanPark_ZhongshanPark5_ZP5053,XHY06,cmn,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,0.4268,-0.0732,67.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5054_RXHY07,ISD_ZhongshanPark_ZhongshanPark5_ZP5054,XHY07,cmn,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,0.4268,-0.1768,40.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5055_RXHY08,ISD_ZhongshanPark_ZhongshanPark5_ZP5055,XHY08,cmn,4.0,4.0,3.0,1.0,1.0,3.0,4.0,4.0,0.6036,-0.25,38.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5056_RXHY09,ISD_ZhongshanPark_ZhongshanPark5_ZP5056,XHY09,cmn,2.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,0.2197,-0.4268,61.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5057_RXHY10,ISD_ZhongshanPark_ZhongshanPark5_ZP5057,XHY10,cmn,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,0.2803,-0.0303,62.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5058_RXHY11,ISD_ZhongshanPark_ZhongshanPark5_ZP5058,XHY11,cmn,2.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,0.3964,0.1036,65.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5059_RXHY12,ISD_ZhongshanPark_ZhongshanPark5_ZP5059,XHY12,cmn,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,0.1768,0.0732,82.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5060_RXHY13,ISD_ZhongshanPark_ZhongshanPark5_ZP5060,XHY13,cmn,1.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,-0.1945,-0.2197,18.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5061_RXHY14,ISD_ZhongshanPark_ZhongshanPark5_ZP5061,XHY14,cmn,3.0,4.0,3.0,2.0,1.0,3.0,4.0,3.0,0.3536,-0.1036,18.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5062_RXHY15,ISD_ZhongshanPark_ZhongshanPark5_ZP5062,XHY15,cmn,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,30.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5063_RXHY16,ISD_ZhongshanPark_ZhongshanPark5_ZP5063,XHY16,cmn,3.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,0.2803,0.1161,18.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5064_RXHY17,ISD_ZhongshanPark_ZhongshanPark5_ZP5064,XHY17,cmn,1.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,0.3661,-0.1768,56.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5065_RXHY18,ISD_ZhongshanPark_ZhongshanPark5_ZP5065,XHY18,cmn,4.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,0.5732,-0.1768,40.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5066_RXHY19,ISD_ZhongshanPark_ZhongshanPark5_ZP5066,XHY19,cmn,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,0.3536,-0.1464,23.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5067_RXHY20,ISD_ZhongshanPark_ZhongshanPark5_ZP5067,XHY20,cmn,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,0.0,-0.1464,22.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5068_RXHY21,ISD_ZhongshanPark_ZhongshanPark5_ZP5068,XHY21,cmn,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,-0.2071,0.1036,55.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5069_RXHY22,ISD_ZhongshanPark_ZhongshanPark5_ZP5069,XHY22,cmn,3.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,0.25,-0.0429,32.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5070_RXHY23,ISD_ZhongshanPark_ZhongshanPark5_ZP5070,XHY23,cmn,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,0.5,0.0,22.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5071_RXHY24,ISD_ZhongshanPark_ZhongshanPark5_ZP5071,XHY24,cmn,4.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,-0.0732,0.1161,25.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5072_RZJY01,ISD_ZhongshanPark_ZhongshanPark5_ZP5072,ZJY01,cmn,4.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,0.4571,0.3964,24.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5073_RZJY02,ISD_ZhongshanPark_ZhongshanPark5_ZP5073,ZJY02,cmn,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,0.3232,0.0732,62.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5074_RZJY03,ISD_ZhongshanPark_ZhongshanPark5_ZP5074,ZJY03,cmn,3.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,0.25,-0.0607,46.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5075_RZJY04,ISD_ZhongshanPark_ZhongshanPark5_ZP5075,ZJY04,cmn,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,0.25,-0.2071,43.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5076_RZJY05,ISD_ZhongshanPark_ZhongshanPark5_ZP5076,ZJY05,cmn,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,-0.2197,0.0732,55.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5077_RZJY06,ISD_ZhongshanPark_ZhongshanPark5_ZP5077,ZJY06,cmn,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,0.1768,0.2197,47.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5078_RZJY07,ISD_ZhongshanPark_ZhongshanPark5_ZP5078,ZJY07,cmn,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,0.4268,-0.0732,13.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5079_RZJY08,ISD_ZhongshanPark_ZhongshanPark5_ZP5079,ZJY08,cmn,5.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,0.4142,0.2929,64.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5080_RZJY09,ISD_ZhongshanPark_ZhongshanPark5_ZP5080,ZJY09,cmn,4.0,4.0,4.0,3.0,2.0,1.0,4.0,2.0,0.3536,0.2929,76.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5081_RZJY10,ISD_ZhongshanPark_ZhongshanPark5_ZP5081,ZJY10,cmn,5.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,0.5607,0.4571,57.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5082_RZJY11,ISD_ZhongshanPark_ZhongshanPark5_ZP5082,ZJY11,cmn,3.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,-0.2929,0.3536,62.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5083_RZJY12,ISD_ZhongshanPark_ZhongshanPark5_ZP5083,ZJY12,cmn,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,0.1464,0.0429,62.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5084_RZJY13,ISD_ZhongshanPark_ZhongshanPark5_ZP5084,ZJY13,cmn,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.3536,0.1464,65.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5085_RZJY14,ISD_ZhongshanPark_ZhongshanPark5_ZP5085,ZJY14,cmn,4.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,0.4268,0.1161,36.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5086_RZJY15,ISD_ZhongshanPark_ZhongshanPark5_ZP5086,ZJY15,cmn,3.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,-0.1036,0.1893,13.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5087_RZJY16,ISD_ZhongshanPark_ZhongshanPark5_ZP5087,ZJY16,cmn,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,0.1768,0.0732,47.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5088_RZJY17,ISD_ZhongshanPark_ZhongshanPark5_ZP5088,ZJY17,cmn,3.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,0.25,-0.1036,39.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5089_RZJY18,ISD_ZhongshanPark_ZhongshanPark5_ZP5089,ZJY18,cmn,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,0.1036,0.0429,43.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5090_RZJY19,ISD_ZhongshanPark_ZhongshanPark5_ZP5090,ZJY19,cmn,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,-0.0429,0.1036,65.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5091_RZJY20,ISD_ZhongshanPark_ZhongshanPark5_ZP5091,ZJY20,cmn,1.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,-0.3536,0.1464,40.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5092_RZJY21,ISD_ZhongshanPark_ZhongshanPark5_ZP5092,ZJY21,cmn,4.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,0.5,-0.1036,50.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5093_RZJY22,ISD_ZhongshanPark_ZhongshanPark5_ZP5093,ZJY22,cmn,4.0,5.0,2.0,2.0,1.0,1.0,4.0,1.0,0.5303,0.159,75.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5094_RZJY23,ISD_ZhongshanPark_ZhongshanPark5_ZP5094,ZJY23,cmn,2.0,5.0,1.0,4.0,4.0,3.0,4.0,1.0,-0.2803,0.0555,66.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5095_RZJY24,ISD_ZhongshanPark_ZhongshanPark5_ZP5095,ZJY24,cmn,3.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,0.0,0.1893,22.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5096_RZRN01,ISD_ZhongshanPark_ZhongshanPark5_ZP5096,ZRN01,cmn,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,0.3536,-0.25,20.0,1
ISD_ZhongshanPark_ZhongshanPark5_ZP5097_RZRN02,ISD_ZhongshanPark_ZhongshanPark5_ZP5097,ZRN02,cmn,1.0,2.0,5.0,4.0,4.0,1.0,3.0,1.0,-0.4571,0.5,24.0,2
ISD_ZhongshanPark_ZhongshanPark5_ZP5098_RZRN03,ISD_ZhongshanPark_ZhongshanPark5_ZP5098,ZRN03,cmn,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,0.3536,0.0,34.0,2
ISD_ZhongshanPark_ZhongshanPark6_ZP6001_RAHL01,ISD_ZhongshanPark_ZhongshanPark6_ZP6001,AHL01,cmn,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.1036,0.0,57.0,2
ISD_ZhongshanPark_ZhongshanPark6_ZP6002_RAHL02,ISD_ZhongshanPark_ZhongshanPark6_ZP6002,AHL02,cmn,5.0,5.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,0.0,65.0,1
ISD_ZhongshanPark_ZhongshanPark6_ZP6003_RAHL03,ISD_ZhongshanPark_ZhongshanPark6_ZP6003,AHL03,cmn,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,0.2803,0.2803,32.0,2
ISD_ZhongshanPark_ZhongshanPark6_ZP6004_RAHL04,ISD_ZhongshanPark_ZhongshanPark6_ZP6004,AHL04,cmn,4.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,0.5,-0.1036,10.0,1
ISD_ZhongshanPark_ZhongshanPark6_ZP6005_RAHL05,ISD_ZhongshanPark_ZhongshanPark6_ZP6005,AHL05,cmn,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,0.5,0.2071,70.0,2
ISD_ZhongshanPark_ZhongshanPark6_ZP6006_RAHL06,ISD_ZhongshanPark_ZhongshanPark6_ZP6006,AHL06,cmn,4.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0,0.5732,-0.1339,72.0,2
ISD_ZhongshanPark_ZhongshanPark6_ZP6007_RAHL07,ISD_ZhongshanPark_ZhongshanPark6_ZP6007,AHL07,cmn,4.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,0.4268,0.1339,64.0,2
ISD_ZhongshanPark_ZhongshanPark6_ZP6008_RAHL08,ISD_ZhongshanPark_ZhongshanPark6_ZP6008,AHL08,cmn,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,0.2197,-0.0303,40.0,1
ISD_ZhongshanPark_ZhongshanPark6_ZP6009_RGXT01,ISD_ZhongshanPark_ZhongshanPark6_ZP6009,GXT01,cmn,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,0.25,0.0,70.0,1
ISD_ZhongshanPark_ZhongshanPark6_ZP6010_RGxt02,ISD_ZhongshanPark_ZhongshanPark6_ZP6010,Gxt02,cmn,4.0,5.0,5.0,2.0,1.0,1.0,2.0,3.0,0.6768,0.5303,74.0,1
ISD_ZhongshanPark_ZhongshanPark6_ZP6011_RGXT03,ISD_ZhongshanPark_ZhongshanPark6_ZP6011,GXT03,cmn,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,0.2803,0.0732,28.0,2
ISD_ZhongshanPark_ZhongshanPark6_ZP6012_RGXT04,ISD_ZhongshanPark_ZhongshanPark6_ZP6012,GXT04,cmn,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,0.25,0.0,33.0,2
ISD_ZhongshanPark_ZhongshanPark6_ZP6013_RGXT05,ISD_ZhongshanPark_ZhongshanPark6_ZP6013,GXT05,cmn,4.0,5.0,5.0,2.0,1.0,1.0,1.0,3.0,0.6768,0.6339,60.0,2
ISD_ZhongshanPark_ZhongshanPark6_ZP6014_RGXT06,ISD_ZhongshanPark_ZhongshanPark6_ZP6014,GXT06,cmn,4.0,5.0,4.0,1.0,2.0,2.0,4.0,2.0,0.5,0.1464,72.0,1
ISD_ZhongshanPark_ZhongshanPark6_ZP6015_RGXT07,ISD_ZhongshanPark_ZhongshanPark6_ZP6015,GXT07,cmn,3.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,0.1768,0.4268,34.0,2
ISD_ZhongshanPark_ZhongshanPark6_ZP6016_RGXT08,ISD_ZhongshanPark_ZhongshanPark6_ZP6016,GXT08,cmn,4.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,0.6768,0.0732,38.0,2
ISD_ZhongshanPark_ZhongshanPark6_ZP6017_RGYG01,ISD_ZhongshanPark_ZhongshanPark6_ZP6017,GYG01,cmn,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,-0.25,-0.3536,37.0,2
ISD_ZhongshanPark_ZhongshanPark6_ZP6018_RGYG02,ISD_ZhongshanPark_ZhongshanPark6_ZP6018,GYG02,cmn,3.0,3.0,4.0,1.0,1.0,2.0,2.0,4.0,0.5,0.0607,43.0,1
ISD_ZhongshanPark_ZhongshanPark6_ZP6019_RGYG03,ISD_ZhongshanPark_ZhongshanPark6_ZP6019,GYG03,cmn,1.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,0.0555,0.0303,27.0,1
ISD_ZhongshanPark_ZhongshanPark6_ZP6020_RGYG04,ISD_ZhongshanPark_ZhongshanPark6_ZP6020,GYG04,cmn,5.0,5.0,3.0,3.0,2.0,1.0,2.0,1.0,0.4571,0.5429,60.0,1
ISD_ZhongshanPark_ZhongshanPark6_ZP6021_RGYG05,ISD_ZhongshanPark_ZhongshanPark6_ZP6021,GYG05,cmn,4.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,0.1464,0.25,78.0,1
ISD_ZhongshanPark_ZhongshanPark6_ZP6022_RGYG06,ISD_ZhongshanPark_ZhongshanPark6_ZP6022,GYG06,cmn,4.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,0.2071,0.2929,70.0,2
ISD_ZhongshanPark_ZhongshanPark6_ZP6023_RGYG07,ISD_ZhongshanPark_ZhongshanPark6_ZP6023,GYG07,cmn,3.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,-0.1768,-0.0732,34.0,2
